Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0	0	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0	0	1	253	0	0.0526249	0.0283491	0	0	Sp1	40.0567	57.3843	16.3699	2	NA	0	0	0	
0	1001	0.01	0.01	0	0	1	522	0	0.027908	0.000306114	0	0	Sp1	37.5029	56.9169	15.7578	0	Sp1	25.0864	57.1734	14.2566	
0	1501	0.01	0.01	0	0	0	778	0	0.191816	-0.115147	0	2	NA	0	0	0	0	Sp1	34.6828	57.1912	15.7147	
0	2001	0.01	0.01	0	0	1	1038	0	0.0812427	0.0506245	0	0	Sp1	6.88637	56.2936	15.6346	2	NA	0	0	0	
0	2501	0.01	0.01	0	0	0	1296	0	2.67829e-06	-1.03672e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	3001	0.01	0.01	0	0	0	1533	0	0.326281	0.226814	1	2	NA	0	0	0	0	Sp1	34.5557	55.1479	14.8307	
0	3501	0.01	0.01	0	0	1	1789	0	0.430186	0.33788	0	0	Sp1	25.9752	56.381	15.6963	2	NA	0	0	0	
0	4001	0.01	0.01	0	0	0	2048	0	0.392628	0.34036	1	2	NA	0	0	0	0	Sp1	21.1216	56.4091	14.3822	
0	4501	0.01	0.01	0	0	1	2320	0	0.252976	0.172741	0	1	Sp1	60.8485	16.6758	68.8783	2	NA	0	0	0	
0	5001	0.01	0.01	0	0	1	2571	0	0.123228	-0.00287492	1	1	Sp1	46.3411	18.4025	70.2379	0	Sp1	24.6257	56.0133	17.7349	
0	5501	0.01	0.01	0	0	1	2829	0	0.448544	0.404857	0	0	Sp1	35.8822	55.7064	15.9159	2	NA	0	0	0	
0	6001	0.01	0.01	0	0	0	3087	0	1.92024e-06	-9.28978e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	6501	0.01	0.01	0	0	1	3366	0	0.569865	0.598312	0	0	Sp1	29.9269	55.387	15.7024	2	NA	0	0	0	
0	7001	0.01	0.01	0	0	1	3637	0	0.382274	-0.303283	1	1	Sp1	50.6651	19.1835	69.3624	2	NA	0	0	0	
0	7501	0.01	0.01	0	0	1	3912	0	0.556793	0.59487	0	0	Sp1	31.6711	56.733	15.8117	2	NA	0	0	0	
0	8001	0.01	0.01	0	0	1	4188	0	0.486207	-0.507909	1	0	Sp1	36.4368	57.1488	15.6223	2	NA	0	0	0	
0	8501	0.01	0.01	0	0	0	4459	0	1.11644e-06	-9.8634e-07	0	2	NA	0	0	0	2	NA	0	0	0	
0	9001	0.01	0.01	0	0	1	4718	0	0.492627	-0.454748	1	1	Sp1	63.762	18.5382	71.5413	2	NA	0	0	0	
0	9501	0.01	0.01	0	0	1	4995	0	0.362894	0.391242	0	1	Sp1	85.4444	19.4841	70.1937	2	NA	0	0	0	
0	10001	0.01	0.01	0	0	1	5275	0	0.509876	-0.509152	1	1	Sp1	65.3158	18.9244	69.8306	2	NA	0	0	0	
0	10501	0.01	0.01	0	0	0	5565	0	1.14252e-06	-1.69147e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	11001	0.01	0.01	0	0	0	5844	0	3.7329e-07	-2.1595e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	11501	0.01	0.01	0	0	1	6125	-0.5	0.216683	0.000885026	0	0	Sp1	28.5144	56.6178	15.6192	1	Sp1	50.0587	17.7745	68.0327	
0	12001	0.01	0.01	0	0	0	6400	-0.5	0.507755	0.538366	1	2	NA	0	0	0	1	Sp1	51.4169	18.4433	70.2093	
0	12501	0.01	0.01	0	0	0	6679	0	0.615428	-0.822199	0	2	NA	0	0	0	0	Sp1	23.9523	59.062	14.456	
0	13001	0.01	0.01	0	0	0	6959	0	0.70562	-0.980088	0	2	NA	0	0	0	0	Sp1	29.7197	56.4212	14.9711	
0	13501	0.01	0.01	0	0	1	7221	0	0.291781	-0.000167488	0	1	Sp1	71.3284	17.2505	70.0433	0	Sp1	17.9046	55.3175	14.8918	
0	14001	0.01	0.01	0	0	0	7520	0	1.00254e-06	-4.25864e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	14501	0.01	0.01	0	0	0	7806	0	9.65361e-08	-3.76929e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	15001	0.01	0.01	0	0	1	8084	0	0.67155	-0.874352	1	1	Sp1	68.4628	17.9978	71.4519	2	NA	0	0	0	
0	15501	0.01	0.01	0	0	1	8359	0	0.732574	1.16504	0	0	Sp1	24.8438	57.9945	15.8001	2	NA	0	0	0	
0	16001	0.01	0.01	0	0	1	8636	-0.5	0.271441	-0.00384236	0	0	Sp1	13.6565	56.4451	17.8468	1	Sp1	71.2943	17.4947	69.71	
0	16501	0.01	0.01	0	0	1	8919	0	0.554617	-0.81625	1	0	Sp1	40.7074	58.6328	16.5324	2	NA	0	0	0	
0	17001	0.01	0.01	0	0	1	9204	0	0.64189	0.902221	0	0	Sp1	41.6384	56.8434	16.5679	2	NA	0	0	0	
0	17501	0.01	0.01	0	0	1	9488	0	0.229789	0.342057	0	1	Sp1	91.0677	17.954	69.2304	2	NA	0	0	0	
