Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0.8	0	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0.8	0	0	277	0	0.0104597	-0.000510116	1	2	NA	0	0	0	2	NA	0	0	0	
0	1001	0.01	0.01	0.8	0	0	537	0	0.154055	0.0802116	1	2	NA	0	0	0	0	Sp1	43.6616	55.2699	17.4701	
0	1501	0.01	0.01	0.8	0	1	803	0	0.0984733	0.0510156	0	1	Sp1	85.2022	16.9349	69.6331	2	NA	0	0	0	
0	2001	0.01	0.01	0.8	0	0	1059	0	0.101385	-0.00401319	0	2	NA	0	0	0	2	NA	0	0	0	
0	2501	0.01	0.01	0.8	0	1	1295	-0.5	0.0754897	-0.00647534	0	0	Sp1	40.3029	56.1634	16.1008	1	Sp1	77.5897	17.9456	70.1636	
0	3001	0.01	0.01	0.8	0	0	1544	0	0.160573	-0.00122899	1	2	NA	0	0	0	2	NA	0	0	0	
0	3501	0.01	0.01	0.8	0	0	1797	0	0.447112	0.269303	1	2	NA	0	0	0	0	Sp1	30.1126	58.291	14.5317	
0	4001	0.01	0.01	0.8	0	1	2075	0	0.439902	-0.256879	1	0	Sp1	37.7558	57.6774	18.275	2	NA	0	0	0	
0	4501	0.01	0.01	0.8	0	1	2338	0	0.353295	-0.190896	1	1	Sp1	59.3556	18.2632	70.3649	2	NA	0	0	0	
0	5001	0.01	0.01	0.8	0	1	2619	0	0.413493	-0.226963	1	1	Sp1	62.2524	18.4866	69.8673	2	NA	0	0	0	
0	5501	0.01	0.01	0.8	0	0	2892	0	0.277789	0.0146343	0	2	NA	0	0	0	2	NA	0	0	0	
0	6001	0.01	0.01	0.8	0	1	3161	0	0.741804	-0.477232	1	0	Sp1	26.9636	57.4241	15.1636	2	NA	0	0	0	
0	6501	0.01	0.01	0.8	0	0	3410	0	0.563736	0.383205	1	2	NA	0	0	0	0	Sp1	41.9785	54.9453	15.3567	
0	7001	0.01	0.01	0.8	0	1	3688	0	0.750326	0.527723	0	0	Sp1	31.6433	57.5024	15.7348	2	NA	0	0	0	
0	7501	0.01	0.01	0.8	0	1	3976	0	0.204658	-0.010666	1	1	Sp1	61.0286	16.6601	69.0523	0	Sp1	26.8253	56.8382	15.2861	
0	8001	0.01	0.01	0.8	0	0	4233	0	0.406034	0.00877792	0	2	NA	0	0	0	2	NA	0	0	0	
0	8501	0.01	0.01	0.8	0	1	4508	0	0.624422	0.436157	0	0	Sp1	42.407	57.6973	15.3931	2	NA	0	0	0	
0	9001	0.01	0.01	0.8	0	1	4783	-0.5	0.246768	-0.00768411	0	0	Sp1	39.1006	58.3045	15.9504	1	Sp1	69.1811	18.5116	70.1006	
0	9501	0.01	0.01	0.8	0	1	5051	0	0.329045	-0.00510686	1	1	Sp1	76.7276	17.6097	70.2312	0	Sp1	32.8783	57.2225	14.9048	
0	10001	0.01	0.01	0.8	0	1	5319	-0.5	0.202182	-0.00656028	1	0	Sp1	39.7515	57.1936	15.652	1	Sp1	69.4802	17.6664	68.0719	
0	10501	0.01	0.01	0.8	0	0	5592	-0.5	0.681037	-0.417953	0	2	NA	0	0	0	1	Sp1	55.9356	16.5443	70.0616	
0	11001	0.01	0.01	0.8	0	1	5863	0	1.16251	0.896857	0	0	Sp1	22.7286	57.9878	17.1937	2	NA	0	0	0	
0	11501	0.01	0.01	0.8	0	0	6142	0	0.538523	-0.00458013	1	2	NA	0	0	0	2	NA	0	0	0	
0	12001	0.01	0.01	0.8	0	1	6420	0	0.890207	-0.564977	1	1	Sp1	59.8834	18.8985	70.5467	2	NA	0	0	0	
0	12501	0.01	0.01	0.8	0	1	6689	-0.5	0.314817	-0.018256	0	0	Sp1	39.3223	55.532	16.6195	1	Sp1	53.6213	18.8602	70.3823	
0	13001	0.01	0.01	0.8	0	0	6977	0	1.04815	-0.777848	0	2	NA	0	0	0	0	Sp1	34.4218	57.4122	16.0427	
0	13501	0.01	0.01	0.8	0	1	7276	-0.5	0.435127	-0.00408961	1	0	Sp1	30.8739	59.3574	16.8663	1	Sp1	70.2249	16.5869	72.229	
0	14001	0.01	0.01	0.8	0	1	7547	0	1.42319	1.14505	0	0	Sp1	27.2031	55.4895	15.3602	2	NA	0	0	0	
0	14501	0.01	0.01	0.8	0	0	7832	0	0.659206	0.0866853	0	2	NA	0	0	0	2	NA	0	0	0	
0	15001	0.01	0.01	0.8	0	1	8129	0	0.431924	-0.298394	1	1	Sp1	91.6337	19.148	70.8126	2	NA	0	0	0	
0	15501	0.01	0.01	0.8	0	1	8413	0	0.334595	-0.0104583	1	1	Sp1	60.6916	17.3057	68.5869	0	Sp1	19.585	58.345	15.0938	
0	16001	0.01	0.01	0.8	0	1	8708	0	1.27427	0.916707	0	1	Sp1	66.5993	18.2092	70.7221	2	NA	0	0	0	
0	16501	0.01	0.01	0.8	0	0	8989	0	0.726458	0.0746193	1	2	NA	0	0	0	2	NA	0	0	0	
0	17001	0.01	0.01	0.8	0	1	9271	0	1.39921	1.16888	0	0	Sp1	23.476	56.9349	14.5387	2	NA	0	0	0	
0	17501	0.01	0.01	0.8	0	1	9536	0	1.19603	0.87912	0	0	Sp1	42.9214	56.787	15.6751	2	NA	0	0	0	
0	18001	0.01	0.01	0.8	0	1	9822	0	1.1544	0.829777	0	0	Sp1	47.0972	58.1228	15.4391	2	NA	0	0	0	
0	18501	0.01	0.01	0.8	0	1	10115	-0.5	0.426236	-0.00907059	0	1	Sp1	67.1048	19.341	69.8236	1	Sp1	66.1063	17.0454	69.0254	
0	19001	0.01	0.01	0.8	0	1	10420	0	0.766843	-0.622498	1	1	Sp1	86.491	17.911	69.6437	2	NA	0	0	0	
0	19501	0.01	0.01	0.8	0	1	10701	0	1.30569	-1.0479	1	1	Sp1	68.1283	19.5035	67.7116	2	NA	0	0	0	
0	20001	0.01	0.01	0.8	0	1	11000	-0.5	0.317411	0.0136458	1	1	Sp1	63.4119	17.5731	69.7143	1	Sp1	47.6224	17.9363	69.0547	
0	20501	0.01	0.01	0.8	0	1	11290	0	1.68382	-1.47578	1	0	Sp1	24.2295	57.2025	16.3406	2	NA	0	0	0	
0	21001	0.01	0.01	0.8	0	1	11588	-0.5	0.742656	-0.00300517	1	0	Sp1	30.0126	58.4586	15.8371	1	Sp1	73.9859	17.9536	70.2466	
0	21501	0.01	0.01	0.8	0	0	11876	-0.5	1.41881	1.10187	1	2	NA	0	0	0	1	Sp1	65.1271	17.9922	70.3181	
0	22001	0.01	0.01	0.8	0	1	12176	0	1.84348	1.5789	0	0	Sp1	29.3012	57.315	17.6107	2	NA	0	0	0	
0	22501	0.01	0.01	0.8	0	0	12474	0	0.88337	0.0917759	1	2	NA	0	0	0	2	NA	0	0	0	
0	23001	0.01	0.01	0.8	0	1	12757	0	1.62948	1.38466	0	1	Sp1	69.28	18.4338	70.2326	2	NA	0	0	0	
0	23501	0.01	0.01	0.8	0	1	13052	0	1.47493	1.18603	0	1	Sp1	64.1087	18.6845	70.0308	2	NA	0	0	0	
0	24001	0.01	0.01	0.8	0	1	13341	0	1.44064	0.975296	0	1	Sp1	52.0724	16.8621	70.111	2	NA	0	0	0	
0	24501	0.01	0.01	0.8	0	1	13633	0	1.63944	-1.46574	1	0	Sp1	32.2988	57.2963	16.1518	2	NA	0	0	0	
0	25001	0.01	0.01	0.8	0	1	13931	0	0.622817	-0.0171286	1	0	Sp1	40.2731	57.2717	15.9176	0	Sp1	24.0792	57.863	14.9722	
0	25501	0.01	0.01	0.8	0	1	14231	0	0.58021	-0.0050582	0	1	Sp1	76.5419	16.6216	70.5872	0	Sp1	44.9527	58.367	15.4518	
0	26001	0.01	0.01	0.8	0	1	14526	0	1.51989	1.26181	0	0	Sp1	37.7336	57.8397	16.8973	2	NA	0	0	0	
0	26501	0.01	0.01	0.8	0	0	14830	-0.5	1.73656	1.54656	1	2	NA	0	0	0	1	Sp1	68.7074	17.6554	71.1333	
0	27001	0.01	0.01	0.8	0	1	15128	-0.5	0.539977	0.00893425	0	1	Sp1	68.4981	16.5842	70.1949	1	Sp1	62.3227	16.8226	70.2525	
0	27501	0.01	0.01	0.8	0	0	15429	0	0.948763	0.109865	0	2	NA	0	0	0	2	NA	0	0	0	
0	28001	0.01	0.01	0.8	0	1	15720	0	1.43931	-1.2923	1	1	Sp1	82.4728	17.8669	70.955	2	NA	0	0	0	
0	28501	0.01	0.01	0.8	0	1	16009	0	1.72813	1.51969	0	0	Sp1	32.1585	56.2568	14.324	2	NA	0	0	0	
0	29001	0.01	0.01	0.8	0	0	16297	0	1.02453	0.157633	0	2	NA	0	0	0	2	NA	0	0	0	
0	29501	0.01	0.01	0.8	0	1	16597	0	1.60423	-1.33902	1	0	Sp1	43.5872	57.1675	16.2356	2	NA	0	0	0	
0	30001	0.01	0.01	0.8	0	1	16905	0	1.65041	1.56631	0	1	Sp1	69.4553	18.2025	68.0933	2	NA	0	0	0	
0	30501	0.01	0.01	0.8	0	0	17227	0	1.93587	1.78528	1	2	NA	0	0	0	0	Sp1	29.1779	57.6941	16.2711	
0	31001	0.01	0.01	0.8	0	0	17546	0	1.07373	0.222431	1	2	NA	0	0	0	2	NA	0	0	0	
0	31501	0.01	0.01	0.8	0	1	17860	0	0.812784	0.00836163	0	1	Sp1	63.4294	16.4143	69.0385	0	Sp1	29.3353	57.0354	15.89	
0	32001	0.01	0.01	0.8	0	0	18167	0	1.11476	0.225532	1	2	NA	0	0	0	2	NA	0	0	0	
0	32501	0.01	0.01	0.8	0	1	18479	0	1.4379	1.34048	0	0	Sp1	15.3844	55.9455	15.7292	2	NA	0	0	0	
0	33001	0.01	0.01	0.8	0	0	18771	0	1.11363	0.266508	0	2	NA	0	0	0	2	NA	0	0	0	
0	33501	0.01	0.01	0.8	0	1	19084	0	2.15234	2.08425	0	0	Sp1	24.5733	57.6838	17.1131	2	NA	0	0	0	
0	34001	0.01	0.01	0.8	0	1	19397	0	2.15967	2.08897	0	0	Sp1	27.248	55.6468	15.0322	2	NA	0	0	0	
0	34501	0.01	0.01	0.8	0	1	19676	-0.5	0.828242	0.00542889	1	0	Sp1	32.0612	56.0862	15.8334	1	Sp1	82.6127	17.1757	68.4683	
0	35001	0.01	0.01	0.8	0	0	19965	0	1.11028	0.302922	1	2	NA	0	0	0	2	NA	0	0	0	
0	35501	0.01	0.01	0.8	0	1	20289	0	2.086	-1.9683	1	1	Sp1	76.6653	17.6268	70.885	2	NA	0	0	0	
0	36001	0.01	0.01	0.8	0	1	20604	0	1.19495	-1.14505	1	0	Sp1	14.0286	57.6432	15.4054	2	NA	0	0	0	
0	36501	0.01	0.01	0.8	0	0	20935	0	1.87901	1.69119	1	2	NA	0	0	0	0	Sp1	37.071	54.9153	14.9398	
0	37001	0.01	0.01	0.8	0	0	21251	0	1.17747	0.289317	0	2	NA	0	0	0	2	NA	0	0	0	
0	37501	0.01	0.01	0.8	0	1	21556	0	1.72421	1.58228	0	0	Sp1	35.8085	57.7068	15.2417	2	NA	0	0	0	
0	38001	0.01	0.01	0.8	0	0	21870	0	2.10882	2.07766	1	2	NA	0	0	0	0	Sp1	28.0506	57.9236	16.0868	
0	38501	0.01	0.01	0.8	0	0	22176	0	1.20989	0.309193	1	2	NA	0	0	0	2	NA	0	0	0	
0	39001	0.01	0.01	0.8	0	1	22490	0	2.42037	2.40342	0	1	Sp1	72.3225	20.1133	69.7124	2	NA	0	0	0	
