Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0	1	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0	1	0	248	0	3.21485e-06	3.74607e-07	0	2	NA	0	0	0	2	NA	0	0	0	
0	1001	0.01	0.01	0	1	1	502	0	0.0177043	-0.00207796	0	0	Sp1	43.6394	57.7837	15.2624	0	Sp1	33.1498	58.5943	18.0344	
0	1501	0.01	0.01	0	1	1	754	0	0.168121	0.103704	0	0	Sp1	30.3626	56.6665	14.4411	2	NA	0	0	0	
0	2001	0.01	0.01	0	1	0	1022	0	3.28318e-06	9.91511e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	2501	0.01	0.01	0	1	0	1273	0	2.32706e-06	1.72335e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	3001	0.01	0.01	0	1	0	1532	0	0.251318	0.176768	1	2	NA	0	0	0	0	Sp1	37.3071	57.3645	15.7383	
0	3501	0.01	0.01	0	1	1	1823	-0.5	0.0530849	0.00419325	0	1	Sp1	70.5949	18.3442	70.5236	1	Sp1	78.6489	18.7019	70.6047	
0	4001	0.01	0.01	0	1	1	2102	0	0.0852511	-0.115127	1	1	Sp1	38.4883	16.5872	70.2109	2	NA	0	0	0	
0	4501	0.01	0.01	0	1	0	2360	0	0.424256	0.357571	1	2	NA	0	0	0	0	Sp1	22.0264	58.5864	16.2099	
0	5001	0.01	0.01	0	1	1	2631	0	0.117874	0.0268716	0	1	Sp1	78.3257	17.7976	70.411	0	Sp1	27.7855	56.6621	15.0639	
0	5501	0.01	0.01	0	1	0	2900	0	1.83909e-06	1.72137e-06	0	2	NA	0	0	0	2	NA	0	0	0	
