Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0	1	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0	1	1	265	0	0.00195562	-2.8328e-05	0	0	Sp1	37.1872	83.5016	14.2739	0	Sp2	34.4751	97.0741	12.1865	
0	1001	0.01	0.01	0	1	0	513	0	3.44419e-06	-1.86039e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	1501	0.01	0.01	0	1	0	757	0	0.0846813	0.0455294	1	2	NA	0	0	0	0	Sp1	36.9162	83.4396	16.4521	
0	2001	0.01	0.01	0	1	0	1012	0	3.58837e-06	9.84065e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	2501	0.01	0.01	0	1	0	1258	0	0.111429	-0.0644849	0	2	NA	0	0	0	0	Sp3	86.0642	51.7331	62.2218	
0	3001	0.01	0.01	0	1	1	1508	0	0.179808	0.106985	0	0	Sp2	35.2581	95.6879	13.2483	2	NA	0	0	0	
0	3501	0.01	0.01	0	1	1	1762	0	0.195588	-0.113508	1	0	Sp2	35.6333	95.4224	12.22	2	NA	0	0	0	
0	4001	0.01	0.01	0	1	0	2011	0	2.31058e-06	-9.544e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	4501	0.01	0.01	0	1	1	2270	-0.5	0.0200704	0.00122128	1	0	Sp2	35.2198	96.9287	13.3054	1	Sp3	0	15.412	80.3623	
0	5001	0.01	0.01	0	1	1	2523	0	0.297321	0.187032	0	0	Sp2	34.4869	97.3998	14.35	2	NA	0	0	0	
0	5501	0.01	0.01	0	1	0	2794	0	3.73442e-06	1.29005e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	6001	0.01	0.01	0	1	0	3050	0	1.58854e-06	1.76618e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	6501	0.01	0.01	0	1	1	3297	0	0.0183268	-0.000541166	0	0	Sp3	88.2184	51.3372	61.8506	0	Sp1	38.5513	82.0726	16.0347	
0	7001	0.01	0.01	0	1	1	3552	0	0.305778	0.203483	0	0	Sp3	84.5953	49.4973	61.8996	2	NA	0	0	0	
0	7501	0.01	0.01	0	1	0	3800	0	0.374123	-0.268901	0	2	NA	0	0	0	0	Sp2	33.8299	97.0996	11.9865	
0	8001	0.01	0.01	0	1	1	4065	0	0.370314	-0.272009	1	0	Sp2	35.4179	95.3209	14.5503	2	NA	0	0	0	
0	8501	0.01	0.01	0	1	1	4341	0	0.3951	-0.29726	1	0	Sp2	34.413	96.8436	12.6835	2	NA	0	0	0	
0	9001	0.01	0.01	0	1	0	4596	0	2.21631e-06	1.40213e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	9501	0.01	0.01	0	1	0	4830	0	0.322783	0.244039	1	2	NA	0	0	0	0	Sp1	38.7814	83.3205	15.0314	
0	10001	0.01	0.01	0	1	0	5068	0	0.327973	0.24968	1	2	NA	0	0	0	0	Sp1	38.4826	83.4986	14.3345	
0	10501	0.01	0.01	0	1	1	5345	0	0.351107	0.273808	0	0	Sp1	37.3547	85.0657	15.3206	2	NA	0	0	0	
0	11001	0.01	0.01	0	1	0	5614	-0.5	0.153667	0.263756	1	2	NA	0	0	0	1	Sp2	34.2719	47.4547	13.3186	
0	11501	0.01	0.01	0	1	1	5901	0	0.0185275	0.00325528	0	1	Sp1	45.0757	8.61297	66.4234	0	Sp3	86.7677	51.689	60.5707	
0	12001	0.01	0.01	0	1	0	6148	0	0.375543	-0.293387	0	2	NA	0	0	0	0	Sp1	36.9923	83.0848	14.463	
0	12501	0.01	0.01	0	1	1	6410	0	0.370394	0.315789	0	0	Sp1	38.903	84.1846	14.3167	2	NA	0	0	0	
0	13001	0.01	0.01	0	1	0	6681	-0.5	0.187477	0.348508	1	2	NA	0	0	0	1	Sp2	33.0811	47.6039	15.3754	
0	13501	0.01	0.01	0	1	0	6923	0	1.14712e-06	1.50624e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	14001	0.01	0.01	0	1	1	7176	0	0.0430363	0.00015284	0	0	Sp3	86.3741	49.0992	63.3868	0	Sp1	37.1017	83.3899	16.766	
0	14501	0.01	0.01	0	1	1	7447	-0.5	0.0369576	0.000296551	0	1	Sp3	0	16.6062	79.6041	1	Sp3	1.07538	17.1061	81.3394	
0	15001	0.01	0.01	0	1	1	7714	0	0.45205	-0.39147	1	0	Sp3	85.4879	49.224	61.2616	2	NA	0	0	0	
0	15501	0.01	0.01	0	1	1	7981	0	0.197711	0.357652	0	1	Sp2	35.4302	46.287	16.1082	2	NA	0	0	0	
0	16001	0.01	0.01	0	1	0	8237	-0.5	0.203831	0.399714	1	2	NA	0	0	0	1	Sp1	42.0291	6.9293	67.1467	
0	16501	0.01	0.01	0	1	0	8503	-0.5	0.326593	-0.658889	0	2	NA	0	0	0	1	Sp3	1.52335	16.8325	80.2569	
0	17001	0.01	0.01	0	1	0	8751	0	0.424812	0.421621	1	2	NA	0	0	0	0	Sp1	39.8693	83.3441	14.0803	
0	17501	0.01	0.01	0	1	0	9017	0	4.72676e-07	2.20205e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	18001	0.01	0.01	0	1	0	9295	0	2.84458e-06	1.91961e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	18501	0.01	0.01	0	1	1	9557	0	0.462636	-0.437268	1	0	Sp1	38.2991	83.2149	14.3781	2	NA	0	0	0	
0	19001	0.01	0.01	0	1	0	9825	0	0.583608	0.644534	1	2	NA	0	0	0	0	Sp2	34.4002	95.8875	13.9165	
0	19501	0.01	0.01	0	1	1	10084	0	0.476213	-0.458711	1	0	Sp3	86.2806	52.501	62.5779	2	NA	0	0	0	
0	20001	0.01	0.01	0	1	0	10363	0	6.16731e-07	1.09344e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	20501	0.01	0.01	0	1	0	10661	0	3.78799e-06	1.96003e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	21001	0.01	0.01	0	1	1	10933	-0.5	0.0889975	-0.0127474	0	0	Sp2	34.9787	96.537	13.6344	1	Sp3	1.00852	17.484	81.8457	
0	21501	0.01	0.01	0	1	0	11207	0	5.50097e-07	2.20196e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	22001	0.01	0.01	0	1	0	11471	0	2.15432e-06	2.17442e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	22501	0.01	0.01	0	1	1	11762	0	0.283769	0.520225	0	1	Sp2	33.7726	46.2009	13.4045	2	NA	0	0	0	
0	23001	0.01	0.01	0	1	0	12056	-0.5	0.418474	-0.856802	0	2	NA	0	0	0	1	Sp3	2.12951	15.443	79.8885	
0	23501	0.01	0.01	0	1	0	12321	-0.5	0.316186	-0.581174	0	2	NA	0	0	0	1	Sp1	44.5416	7.04087	65.4675	
0	24001	0.01	0.01	0	1	1	12593	0	0.52892	-0.578887	1	0	Sp1	39.096	84.1483	15.2454	2	NA	0	0	0	
0	24501	0.01	0.01	0	1	1	12868	0	0.0499615	-0.0104322	1	1	Sp1	43.4163	5.94417	65.5869	0	Sp1	38.7359	83.4429	14.4752	
0	25001	0.01	0.01	0	1	0	13142	0	0.562361	-0.608916	0	2	NA	0	0	0	0	Sp3	85.8656	51.661	60.8848	
