Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0.8	1	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0.8	1	0.112622	239.063	0	0.00318046	-0.00164624	1	0	Sp3	9.97037	83.5408	14.9025	2	NA	0	0	0	
0	1001	0.01	0.01	0.8	1	0	462.49	0	0.0175591	0.0010169	0	2	NA	0	0	0	2	NA	0	0	0	
0	1501	0.01	0.01	0.8	1	1.2038	707.29	-0.5	0.0063501	-0.00170042	0	1	Sp2	63.0458	97.7039	20.7153	1	Sp3	72.1871	65.9901	36.7841	
0	2001	0.01	0.01	0.8	1	0	942.139	0	0.0453986	0.00466248	1	2	NA	0	0	0	2	NA	0	0	0	
0	2501	0.01	0.01	0.8	1	0	1161.48	0	0.0616769	0.00215224	0	2	NA	0	0	0	2	NA	0	0	0	
0	3001	0.01	0.01	0.8	1	0	1378.27	0	0.072105	-0.000727548	1	2	NA	0	0	0	2	NA	0	0	0	
0	3501	0.01	0.01	0.8	1	0.858382	1582.73	0	0.0110205	0.00202146	0	0	Sp3	40.3265	82.0939	15.686	0	Sp2	37.0432	43.5129	6.31184	
0	4001	0.01	0.01	0.8	1	0	1796.07	0	0.0898401	-0.00359566	1	2	NA	0	0	0	2	NA	0	0	0	
0	4501	0.01	0.01	0.8	1	1.30303	2017.51	0	0.3599	0.366562	0	1	Sp2	69.9953	96.2905	21.5749	2	NA	0	0	0	
0	5001	0.01	0.01	0.8	1	1.0013	2249.99	0	0.00850016	-0.00262343	1	1	Sp3	50.8169	65.1178	39.3221	0	Sp3	23.1733	82.7624	16.0638	
0	5501	0.01	0.01	0.8	1	0	2474.28	0	0.124026	-0.068077	0	2	NA	0	0	0	0	Sp1	31.1179	39.4678	85.9975	
0	6001	0.01	0.01	0.8	1	0.653358	2690.05	-0.5	0.014014	0.00367488	1	0	Sp2	33.8586	42.6415	7.33849	1	Sp3	48.0717	66.5658	38.045	
0	6501	0.01	0.01	0.8	1	0.887578	2926.18	0	0.0191908	0.00694873	0	1	Sp2	54.8884	97.5334	20.7643	0	Sp1	29.7193	41.5021	84.7342	
0	7001	0.01	0.01	0.8	1	0	3151.51	0	0.145342	0.0129339	0	2	NA	0	0	0	2	NA	0	0	0	
0	7501	0.01	0.01	0.8	1	0	3395.7	0	0.175505	0.0196475	1	2	NA	0	0	0	2	NA	0	0	0	
0	8001	0.01	0.01	0.8	1	0	3601.64	0	0.152404	0.0854926	1	2	NA	0	0	0	0	Sp1	35.0796	39.2908	84.5453	
0	8501	0.01	0.01	0.8	1	0	3839.4	0	0.249293	0.22317	1	2	NA	0	0	0	0	Sp3	37.9002	83.4223	15.3362	
0	9001	0.01	0.01	0.8	1	0	4072.15	0	0.187969	0.0152487	0	2	NA	0	0	0	2	NA	0	0	0	
0	9501	0.01	0.01	0.8	1	0	4305.26	0	0.372215	0.402146	1	2	NA	0	0	0	0	Sp3	48.6607	83.3476	15.6807	
0	10001	0.01	0.01	0.8	1	1.36176	4547.56	0	0.320094	-0.325102	1	1	Sp3	66.3532	66.5869	37.5688	2	NA	0	0	0	
0	10501	0.01	0.01	0.8	1	0	4786.79	0	0.19486	0.0145663	1	2	NA	0	0	0	2	NA	0	0	0	
0	11001	0.01	0.01	0.8	1	0.784219	4992.64	0	0.360877	0.341969	0	0	Sp3	40.3144	81.7446	14.8796	2	NA	0	0	0	
0	11501	0.01	0.01	0.8	1	1.45009	5237.97	-0.5	0.0414842	-0.0054434	1	1	Sp3	69.1717	65.3595	38.5993	1	Sp1	58.0217	75.6928	17.918	
0	12001	0.01	0.01	0.8	1	0	5484.45	0	0.235489	0.0211449	1	2	NA	0	0	0	2	NA	0	0	0	
0	12501	0.01	0.01	0.8	1	0	5721.61	0	0.245504	0.0177005	1	2	NA	0	0	0	2	NA	0	0	0	
0	13001	0.01	0.01	0.8	1	1.50501	5960.5	0	0.471021	-0.479313	1	1	Sp3	73.6707	65.4689	36.7371	2	NA	0	0	0	
0	13501	0.01	0.01	0.8	1	1.25814	6193.42	0	0.423003	-0.437468	1	1	Sp3	71.5296	65.6581	38.7793	2	NA	0	0	0	
0	14001	0.01	0.01	0.8	1	0	6433.88	0	0.289054	0.00375814	1	2	NA	0	0	0	2	NA	0	0	0	
0	14501	0.01	0.01	0.8	1	0.477318	6679.02	0	0.0282644	-0.0039855	0	0	Sp3	24.0195	82.1663	14.0796	0	Sp2	39.8697	44.0846	7.80258	
0	15001	0.01	0.01	0.8	1	0.518511	6909.48	0	0.0228021	0.000406047	1	0	Sp1	28.1337	38.5043	86.2159	0	Sp3	22.9018	83.1827	15.5753	
0	15501	0.01	0.01	0.8	1	0.698661	7144.31	0	0.291535	-0.16633	1	0	Sp1	43.4695	38.8627	84.3474	2	NA	0	0	0	
0	16001	0.01	0.01	0.8	1	0.575272	7429.2	0	0.460592	-0.331392	1	0	Sp3	27.1539	82.691	16.0424	2	NA	0	0	0	
0	16501	0.01	0.01	0.8	1	0	7672.96	0	0.177519	0.122562	1	2	NA	0	0	0	0	Sp3	11.3108	82.0863	15.3378	
0	17001	0.01	0.01	0.8	1	1.56214	7910.34	0	0.0454597	0.0132001	0	1	Sp3	81.0395	67.1001	38.2862	0	Sp3	34.0581	81.9884	15.6423	
0	17501	0.01	0.01	0.8	1	0.796671	8160.2	0	0.368571	-0.219015	1	0	Sp1	37.1329	40.6655	83.6423	2	NA	0	0	0	
