Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0.8	0	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0.8	0	0	201.916	0	0.01455	0.00729634	1	2	NA	0	0	0	0	Sp1	54.5442	39.655	85.3469	
0	1001	0.01	0.01	0.8	0	0.510305	427.996	0	0.0511449	0.0262307	0	0	Sp2	28.4319	42.9947	5.42225	2	NA	0	0	0	
0	1501	0.01	0.01	0.8	0	0	647.857	0	0.0252444	-0.00142008	1	2	NA	0	0	0	2	NA	0	0	0	
0	2001	0.01	0.01	0.8	0	0	850.247	0	0.0789485	-0.0416605	0	2	NA	0	0	0	0	Sp2	42.9985	44.0068	5.68166	
0	2501	0.01	0.01	0.8	0	0	1097.3	0	0.0566932	0.00745028	1	2	NA	0	0	0	2	NA	0	0	0	
0	3001	0.01	0.01	0.8	0	0.535158	1328.35	-0.5	0.00970125	-0.00167382	0	0	Sp2	30.7268	44.9227	7.96677	1	Sp1	91.5256	76.3897	18.9376	
0	3501	0.01	0.01	0.8	0	0.660656	1567.99	0	0.00761101	-0.000333719	0	0	Sp1	38.6777	40.3703	85.048	0	Sp3	38.5595	80.8087	14.9981	
0	4001	0.01	0.01	0.8	0	0.779354	1787.55	-0.5	0.021038	0.000499529	0	0	Sp3	45.5522	83.0612	17.1337	1	Sp3	64.0027	65.0111	36.4848	
0	4501	0.01	0.01	0.8	0	0.757443	2022.47	0	0.0960782	0.0504796	0	0	Sp1	47.7758	39.6586	84.4116	2	NA	0	0	0	
0	5001	0.01	0.01	0.8	0	0	2242.56	-0.5	0.198756	0.109878	1	2	NA	0	0	0	1	Sp3	46.613	66.3713	36.2647	
0	5501	0.01	0.01	0.8	0	0.89728	2470.3	0	0.373282	0.208859	0	1	Sp2	48.0256	97.9529	22.0336	2	NA	0	0	0	
0	6001	0.01	0.01	0.8	0	0.736049	2724.22	0	0.197432	0.111708	0	0	Sp3	37.3223	83.8798	14.0925	2	NA	0	0	0	
0	6501	0.01	0.01	0.8	0	0	2970.8	0	0.250263	-0.143606	0	2	NA	0	0	0	0	Sp2	43.2935	43.7053	6.08264	
0	7001	0.01	0.01	0.8	0	0	3208.53	0	0.184972	-0.113642	0	2	NA	0	0	0	0	Sp3	28.9494	82.7126	15.0979	
0	7501	0.01	0.01	0.8	0	0	3434.49	0	0.155685	0.0882868	1	2	NA	0	0	0	0	Sp3	18.9816	84.0679	14.1549	
0	8001	0.01	0.01	0.8	0	0	3650.99	0	0.192991	0.0416366	1	2	NA	0	0	0	2	NA	0	0	0	
0	8501	0.01	0.01	0.8	0	1.06735	3874.6	0	0.612338	0.390491	0	1	Sp1	53.6663	78.0477	18.3159	2	NA	0	0	0	
0	9001	0.01	0.01	0.8	0	0	4107.7	0	0.215531	0.0510913	1	2	NA	0	0	0	2	NA	0	0	0	
0	9501	0.01	0.01	0.8	0	0	4334.91	0	0.23024	0.044959	0	2	NA	0	0	0	2	NA	0	0	0	
0	10001	0.01	0.01	0.8	0	0.797763	4548.23	0	0.186965	0.105519	0	0	Sp1	45.3245	39.702	85.8155	2	NA	0	0	0	
0	10501	0.01	0.01	0.8	0	0.632316	4787.65	0	0.371045	0.230117	0	0	Sp3	30.8738	81.4493	17.1414	2	NA	0	0	0	
0	11001	0.01	0.01	0.8	0	0.572084	5008.19	-0.5	0.0881238	-0.00930983	0	0	Sp3	34.7738	82.7648	15.6783	1	Sp1	75.1566	75.8649	18.4993	
