Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0	1	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0	1	0	218.437	0	0.0644044	0.0380983	1	2	NA	0	0	0	0	Sp2	22.4167	54.1006	24.764	
0	1001	0.01	0.01	0	1	0	450.384	0	3.97567e-07	-9.27836e-08	0	2	NA	0	0	0	2	NA	0	0	0	
0	1501	0.01	0.01	0	1	1.17624	675.813	0	0.0543901	-0.0576087	1	1	Sp1	62.4192	94.1621	94.5581	2	NA	0	0	0	
0	2001	0.01	0.01	0	1	0	900.548	0	3.1516e-07	-2.25005e-07	0	2	NA	0	0	0	2	NA	0	0	0	
0	2501	0.01	0.01	0	1	1.16532	1119.44	0	0.0776804	0.112811	0	1	Sp2	60.3384	45.1493	55.1032	2	NA	0	0	0	
0	3001	0.01	0.01	0	1	1.28815	1339.72	0	0.0113565	-0.00480001	1	1	Sp1	66.3271	92.6856	93.9169	0	Sp1	19.6408	13.6859	83.6778	
0	3501	0.01	0.01	0	1	1.234	1584.37	0	0.135738	0.145542	0	1	Sp1	60.8295	94.2083	94.5867	2	NA	0	0	0	
0	4001	0.01	0.01	0	1	1.17133	1798.36	0	0.138444	-0.178448	1	1	Sp2	53.9565	46.2936	54.8375	2	NA	0	0	0	
0	4501	0.01	0.01	0	1	0.791337	2054.13	0	0.0332018	-0.00271053	1	0	Sp1	40.981	10.4094	83.4991	0	Sp2	34.1153	54.401	24.0779	
0	5001	0.01	0.01	0	1	0	2281.97	0	-8.75041e-08	-1.75291e-07	0	2	NA	0	0	0	2	NA	0	0	0	
0	5501	0.01	0.01	0	1	0	2509.71	0	3.26387e-08	-7.58363e-08	0	2	NA	0	0	0	2	NA	0	0	0	
0	6001	0.01	0.01	0	1	1.25675	2745.01	0	0.307035	-0.34287	1	1	Sp1	70.096	94.108	93.7524	2	NA	0	0	0	
0	6501	0.01	0.01	0	1	0.790432	2967.32	0	0.30971	0.375988	0	0	Sp2	36.486	56.0716	23.9657	2	NA	0	0	0	
0	7001	0.01	0.01	0	1	0.645352	3212.89	0	0.131338	-0.016268	1	0	Sp2	37.8034	54.003	20.7118	0	Sp2	30.131	53.8532	22.2215	
0	7501	0.01	0.01	0	1	0.738598	3447.73	0	0.321672	0.423982	0	0	Sp2	34.0112	56.3835	22.8044	2	NA	0	0	0	
0	8001	0.01	0.01	0	1	0.525389	3664.86	0	0.263747	-0.370783	1	0	Sp2	17.7221	54.4814	22.9002	2	NA	0	0	0	
0	8501	0.01	0.01	0	1	0	3903.23	0	4.78028e-08	1.26146e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	9001	0.01	0.01	0	1	0	4147.53	0	0.382985	-0.563979	0	2	NA	0	0	0	0	Sp2	29.5398	53.2893	22.3179	
0	9501	0.01	0.01	0	1	0.537097	4401.98	0	0.0877408	0.00967957	1	0	Sp2	24.937	53.0235	23.0642	0	Sp1	24.6059	13.0185	82.5297	
0	10001	0.01	0.01	0	1	0	4663.73	0	1.14135e-07	5.84479e-08	1	2	NA	0	0	0	2	NA	0	0	0	
0	10501	0.01	0.01	0	1	0	4904.53	0	0.246048	-0.200241	0	2	NA	0	0	0	0	Sp1	27.7908	11.0671	82.5607	
0	11001	0.01	0.01	0	1	1.53723	5156.51	0	0.192686	-0.0814973	1	1	Sp2	73.8393	44.7445	54.1902	0	Sp2	41.7051	55.0278	23.7765	
0	11501	0.01	0.01	0	1	0	5381.3	0	-2.83937e-07	2.81994e-08	1	2	NA	0	0	0	2	NA	0	0	0	
0	12001	0.01	0.01	0	1	0	5637.67	0	-3.20776e-08	6.86145e-08	0	2	NA	0	0	0	2	NA	0	0	0	
0	12501	0.01	0.01	0	1	0.665848	5864.63	0	0.264653	0.238552	0	0	Sp1	30.0755	12.1882	83.032	2	NA	0	0	0	
0	13001	0.01	0.01	0	1	1.06788	6136.91	0	0.35762	-0.487103	1	1	Sp1	58.371	93.3245	93.2787	2	NA	0	0	0	
0	13501	0.01	0.01	0	1	0	6375.15	0	1.50417e-08	1.93202e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	14001	0.01	0.01	0	1	0.699121	6610.78	0	0.0809589	-0.00366199	1	0	Sp1	34.7603	11.1359	85.2222	0	Sp2	35.57	53.5044	21.7062	
0	14501	0.01	0.01	0	1	0	6834.58	0	-5.55555e-08	-3.21315e-08	1	2	NA	0	0	0	2	NA	0	0	0	
0	15001	0.01	0.01	0	1	0.732487	7095.39	0	0.27109	-0.02281	1	0	Sp2	33.9341	54.5311	23.2634	0	Sp2	28.3238	56.1237	23.3928	
0	15501	0.01	0.01	0	1	0	7331.87	0	1.5981e-08	-1.14039e-08	1	2	NA	0	0	0	2	NA	0	0	0	
0	16001	0.01	0.01	0	1	1.41036	7578.16	0	0.305018	-0.150902	1	1	Sp2	68.1644	44.9799	53.3106	0	Sp2	31.7903	54.8979	23.3617	
0	16501	0.01	0.01	0	1	0	7830.54	0	7.42703e-08	-8.49999e-08	0	2	NA	0	0	0	2	NA	0	0	0	
0	17001	0.01	0.01	0	1	0	8079.55	0	0.143403	-0.156584	0	2	NA	0	0	0	0	Sp1	12.7614	12.6562	82.417	
0	17501	0.01	0.01	0	1	0.629358	8313.12	0	0.2985	-0.27798	1	0	Sp1	37.0818	10.7497	82.599	2	NA	0	0	0	
0	18001	0.01	0.01	0	1	0	8563.59	0	0.3006	0.313693	1	2	NA	0	0	0	0	Sp1	32.4616	13.4192	83.0755	
0	18501	0.01	0.01	0	1	0	8808.72	0	-3.58597e-08	3.20079e-08	1	2	NA	0	0	0	2	NA	0	0	0	
0	19001	0.01	0.01	0	1	0	9061.96	0	4.68417e-09	-1.25188e-07	0	2	NA	0	0	0	2	NA	0	0	0	
0	19501	0.01	0.01	0	1	0.455085	9316.12	0	0.31472	0.373155	0	0	Sp1	25.1554	10.7241	83.734	2	NA	0	0	0	
0	20001	0.01	0.01	0	1	0.385413	9579.78	0	0.285322	-0.342292	1	0	Sp1	22.628	12.2662	84.0527	2	NA	0	0	0	
0	20501	0.01	0.01	0	1	0	9839.62	0	-3.38994e-08	-1.24165e-07	0	2	NA	0	0	0	2	NA	0	0	0	
0	21001	0.01	0.01	0	1	0	10115.2	0	-1.07368e-08	-1.71887e-07	0	2	NA	0	0	0	2	NA	0	0	0	
0	21501	0.01	0.01	0	1	1.65857	10378.9	-0.5	0.0993844	0.00811489	1	1	Sp2	85.154	46.8982	52.3084	1	Sp1	70.2157	92.3542	93.359	
0	22001	0.01	0.01	0	1	1.2543	10656.3	0	0.203202	0.0936809	0	1	Sp2	63.2145	44.7745	54.0975	0	Sp2	34.9018	53.2843	22.1439	
0	22501	0.01	0.01	0	1	0	10912.8	0	-8.01415e-08	-2.15229e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	23001	0.01	0.01	0	1	0	11155.4	0	-1.45819e-07	-3.65283e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	23501	0.01	0.01	0	1	0.741169	11425.5	-0.5	0.0537065	-0.000394238	0	1	Sp2	42.9551	46.6204	54.8764	1	Sp1	60.093	94.6189	93.0002	
0	24001	0.01	0.01	0	1	0	11681.1	0	0.383427	0.402574	1	2	NA	0	0	0	0	Sp1	39.881	11.6463	81.9291	
0	24501	0.01	0.01	0	1	0	11940.9	0	1.5427e-08	-6.28589e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	25001	0.01	0.01	0	1	0	12179.2	0	9.47442e-08	-6.09384e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	25501	0.01	0.01	0	1	0	12443.6	0	1.04405e-07	-5.56261e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	26001	0.01	0.01	0	1	0.633197	12709.7	0	0.356063	-0.501333	1	0	Sp1	28.0738	11.9925	82.5497	2	NA	0	0	0	
0	26501	0.01	0.01	0	1	0	12964.3	0	-1.01556e-07	-3.67168e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	27001	0.01	0.01	0	1	0	13225.4	0	-1.0757e-07	-5.36286e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	27501	0.01	0.01	0	1	0.761336	13496.5	0	0.323949	-0.394898	1	0	Sp1	37.0263	10.3434	84.6581	2	NA	0	0	0	
0	28001	0.01	0.01	0	1	1.20396	13760.7	0	0.779588	-1.41677	1	1	Sp2	59.1985	45.9511	52.241	2	NA	0	0	0	
0	28501	0.01	0.01	0	1	0.932688	14026.3	0	0.121883	0.00421833	0	0	Sp1	41.9579	12.5812	83.2033	0	Sp2	36.958	54.2308	23.2504	
0	29001	0.01	0.01	0	1	0	14291.6	-0.5	0.535922	0.915908	1	2	NA	0	0	0	1	Sp1	54.128	91.9951	94.4329	
0	29501	0.01	0.01	0	1	0.438944	14588	0	0.29926	-0.0083057	0	0	Sp2	27.9879	56.5366	22.3755	0	Sp2	16.7112	54.7256	21.8183	
0	30001	0.01	0.01	0	1	0.568407	14842.2	-0.5	0.124506	0.0601676	1	0	Sp1	25.3397	10.8198	82.1404	1	Sp1	69.6475	92.1703	93.8392	
0	30501	0.01	0.01	0	1	1.31274	15130.3	0	0.996219	-1.81921	1	1	Sp2	67.3348	46.4285	54.9328	2	NA	0	0	0	
0	31001	0.01	0.01	0	1	0	15418.6	0	-1.58802e-07	6.65175e-08	0	2	NA	0	0	0	2	NA	0	0	0	
0	31501	0.01	0.01	0	1	1.15797	15703.2	0	0.263266	0.132341	0	1	Sp1	65.551	93.5113	93.6471	0	Sp2	26.9185	55.8113	22.0221	
0	32001	0.01	0.01	0	1	0.982628	15980.8	0	0.433513	0.418434	0	0	Sp1	55.5114	10.8182	83.7449	2	NA	0	0	0	
0	32501	0.01	0.01	0	1	1.0808	16282	0	0.182137	0.0648244	0	1	Sp1	57.2495	93.5443	94.3446	0	Sp2	48.3415	55.881	25.049	
