Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0.8	1	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0.8	1	0.689796	199.675	-0.5	0.00263692	0.000999465	1	0	Sp1	37.3223	11.152	81.9157	1	Sp2	65.0541	45.227	54.117	
0	1001	0.01	0.01	0.8	1	0	398.458	0	0.071779	0.0384433	1	2	NA	0	0	0	0	Sp2	42.2118	55.4604	22.1775	
0	1501	0.01	0.01	0.8	1	0	624.549	0	0.0302894	-0.000309973	1	2	NA	0	0	0	2	NA	0	0	0	
0	2001	0.01	0.01	0.8	1	0	838.856	0	0.0399981	0.00221902	0	2	NA	0	0	0	2	NA	0	0	0	
0	2501	0.01	0.01	0.8	1	0	1058.62	0	0.0864735	-0.0468694	0	2	NA	0	0	0	0	Sp1	30.1293	13.3778	81.3339	
0	3001	0.01	0.01	0.8	1	0	1278.4	0	0.237348	-0.150815	0	2	NA	0	0	0	0	Sp2	32.7378	56.815	24.2683	
0	3501	0.01	0.01	0.8	1	0.943837	1495.77	0	0.102835	-0.0552115	1	0	Sp1	41.3014	11.1515	82.5837	2	NA	0	0	0	
0	4001	0.01	0.01	0.8	1	0.71973	1741.07	0	0.322025	-0.222046	1	0	Sp2	33.6595	53.0825	25.0904	2	NA	0	0	0	
0	4501	0.01	0.01	0.8	1	0	1970.96	0	0.121057	0.0161694	1	2	NA	0	0	0	2	NA	0	0	0	
0	5001	0.01	0.01	0.8	1	0.699646	2215.36	0	0.372563	-0.255499	1	0	Sp2	36.1456	54.1287	24.1708	2	NA	0	0	0	
0	5501	0.01	0.01	0.8	1	1.25368	2439.04	0	0.0894218	0.0383109	0	1	Sp2	61.2502	46.1468	55.9981	0	Sp2	23.9582	55.2072	20.5358	
0	6001	0.01	0.01	0.8	1	0	2664.88	0	0.151631	0.0159604	0	2	NA	0	0	0	2	NA	0	0	0	
0	6501	0.01	0.01	0.8	1	0	2896.66	0	0.183562	0.0216837	1	2	NA	0	0	0	2	NA	0	0	0	
0	7001	0.01	0.01	0.8	1	0	3133.29	-0.5	0.393474	-0.447884	0	2	NA	0	0	0	1	Sp2	65.0686	46.985	53.5526	
0	7501	0.01	0.01	0.8	1	0	3367.09	-0.5	0.453402	-0.453871	0	2	NA	0	0	0	1	Sp1	69.9213	93.8844	95.5637	
0	8001	0.01	0.01	0.8	1	0.929905	3600.71	0	0.0171586	-0.00235088	1	0	Sp1	50.2611	13.4719	83.7317	0	Sp1	32.0869	12.4498	81.2494	
0	8501	0.01	0.01	0.8	1	0	3817.83	0	0.277636	-0.160704	0	2	NA	0	0	0	0	Sp1	47.4614	12.5048	81.2636	
0	9001	0.01	0.01	0.8	1	0.940465	4050.78	0	0.262661	0.150162	0	0	Sp1	47.4134	11.7621	84.0705	2	NA	0	0	0	
0	9501	0.01	0.01	0.8	1	0	4272.69	0	0.240847	0.0445023	1	2	NA	0	0	0	2	NA	0	0	0	
0	10001	0.01	0.01	0.8	1	0.646704	4490.93	0	0.196837	-0.00236091	1	0	Sp2	31.7157	53.2406	23.4066	0	Sp2	15.5214	54.8563	23.7184	
0	10501	0.01	0.01	0.8	1	0.918122	4740.78	0	0.0655362	0.0061132	0	0	Sp2	45.9604	54.5571	23.2574	0	Sp1	30.003	11.5972	83.6839	
0	11001	0.01	0.01	0.8	1	0	4971.44	0	0.275862	0.0475968	1	2	NA	0	0	0	2	NA	0	0	0	
0	11501	0.01	0.01	0.8	1	0.814228	5200.53	-0.5	0.0796195	0.021936	1	0	Sp2	39.7849	55.9573	21.4071	1	Sp1	63.2463	93.3548	93.4103	
0	12001	0.01	0.01	0.8	1	0.893869	5441.79	-0.5	0.139232	-0.0408579	0	0	Sp2	47.344	55.9152	22.9976	1	Sp2	59.1492	46.4516	52.2596	
0	12501	0.01	0.01	0.8	1	0	5671.65	0	0.318849	0.0436812	1	2	NA	0	0	0	2	NA	0	0	0	
0	13001	0.01	0.01	0.8	1	0	5911.31	0	0.345419	0.0401126	1	2	NA	0	0	0	2	NA	0	0	0	
0	13501	0.01	0.01	0.8	1	0	6150.49	0	0.357165	-0.243654	0	2	NA	0	0	0	0	Sp1	23.6927	12.2549	85.1071	
0	14001	0.01	0.01	0.8	1	0	6402.7	0	0.742941	0.693184	1	2	NA	0	0	0	0	Sp2	30.4401	54.4997	23.6638	
