Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0.8	0	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0.8	0	1.41863	217.277	0	0.00436754	0.00204239	0	1	Sp4	69.5359	81.963	27.4562	0	Sp3	27.0006	50.0401	62.9672	
0	1001	0.01	0.01	0.8	0	0	442.383	0	0.0355605	-0.0184559	0	2	NA	0	0	0	0	Sp1	33.2542	14.1274	34.4895	
0	1501	0.01	0.01	0.8	0	0	649.615	0	0.0199073	-0.000961104	1	2	NA	0	0	0	2	NA	0	0	0	
0	2001	0.01	0.01	0.8	0	0	879.185	-0.5	0.0525642	0.0261404	1	2	NA	0	0	0	1	Sp3	80.767	82.4978	84.2963	
0	2501	0.01	0.01	0.8	0	0	1100.89	0	0.0398935	0.000530444	1	2	NA	0	0	0	2	NA	0	0	0	
0	3001	0.01	0.01	0.8	0	0	1323.66	0	0.0505105	0.00333691	1	2	NA	0	0	0	2	NA	0	0	0	
0	3501	0.01	0.01	0.8	0	0	1558.65	0	0.0699431	-0.0365216	0	2	NA	0	0	0	0	Sp4	33.4965	66.7751	12.9091	
0	4001	0.01	0.01	0.8	0	0	1780.57	0	0.0585372	0.00306941	1	2	NA	0	0	0	2	NA	0	0	0	
0	4501	0.01	0.01	0.8	0	0.537389	1984.1	0	0.134499	-0.0758231	1	0	Sp1	30.7854	13.6804	35.1539	2	NA	0	0	0	
0	5001	0.01	0.01	0.8	0	1.22689	2215.7	0	0.0120012	-0.00197381	1	1	Sp4	66.7188	84.2351	26.7695	0	Sp1	34.2794	14.0112	36.123	
0	5501	0.01	0.01	0.8	0	0	2437.76	0	0.164837	0.0891742	1	2	NA	0	0	0	0	Sp3	23.2832	51.6743	63.2296	
0	6001	0.01	0.01	0.8	0	0.49748	2655.14	0	0.0102096	0.000610971	1	0	Sp3	22.6322	51.1791	62.4476	0	Sp1	38.6723	12.4772	34.0229	
0	6501	0.01	0.01	0.8	0	0.505955	2879.99	-0.5	0.0168204	-0.00503985	0	0	Sp4	25.4248	66.0261	14.4832	1	Sp1	70.6547	33.9561	47.6711	
0	7001	0.01	0.01	0.8	0	0.509133	3100.02	-0.5	0.026994	-0.00680129	0	0	Sp2	29.3769	4.16734	15.2406	1	Sp2	71.1903	97.1254	11.8718	
0	7501	0.01	0.01	0.8	0	0	3327.44	0	0.117796	-0.00634258	0	2	NA	0	0	0	2	NA	0	0	0	
0	8001	0.01	0.01	0.8	0	0	3559.16	0	0.147357	0.0809332	1	2	NA	0	0	0	0	Sp4	32.2647	66.1956	14.4654	
0	8501	0.01	0.01	0.8	0	1.36108	3780.63	-0.5	0.0239671	0.00015937	0	1	Sp1	68.5862	34.6305	47.8051	1	Sp4	51.3183	84.9426	26.5928	
0	9001	0.01	0.01	0.8	0	1.48065	4008.72	0	0.0156658	0.00128497	0	1	Sp1	75.6506	36.2007	47.5958	0	Sp1	34.7421	13.7951	35.1566	
0	9501	0.01	0.01	0.8	0	0	4236.12	0	0.213627	-0.127328	0	2	NA	0	0	0	0	Sp1	37.9962	14.6993	36.9616	
0	10001	0.01	0.01	0.8	0	1.4668	4457.01	0	0.00767346	0.00202933	0	1	Sp3	71.4084	82.3567	86.139	0	Sp4	36.0125	65.6007	15.3429	
0	10501	0.01	0.01	0.8	0	0.996838	4696.4	-0.5	0.0240086	-0.00272084	0	0	Sp2	53.5518	2.69332	15.4183	1	Sp1	53.962	35.5847	48.8411	
0	11001	0.01	0.01	0.8	0	0.738648	4936.08	0	0.347317	-0.20592	1	0	Sp3	42.0159	51.4978	61.1736	2	NA	0	0	0	
0	11501	0.01	0.01	0.8	0	0.755718	5165.63	0	0.0205834	0.00254169	0	0	Sp4	29.9561	67.5376	16.5738	0	Sp3	27.753	51.708	63.2457	
0	12001	0.01	0.01	0.8	0	1.52145	5382.22	0	0.406144	0.231923	0	1	Sp1	74.5629	35.3876	47.7618	2	NA	0	0	0	
0	12501	0.01	0.01	0.8	0	0	5592.95	0	0.190174	-0.00266777	0	2	NA	0	0	0	2	NA	0	0	0	
0	13001	0.01	0.01	0.8	0	1.43687	5825.98	0	0.496765	-0.292355	1	1	Sp1	71.2414	34.1525	48.1107	2	NA	0	0	0	
0	13501	0.01	0.01	0.8	0	1.07125	6049.92	0	0.529542	0.316532	0	1	Sp4	58.7085	83.0908	27.7788	2	NA	0	0	0	
0	14001	0.01	0.01	0.8	0	0.74393	6282.73	0	0.0546886	0.00414108	0	0	Sp1	36.3537	15.1022	35.6812	0	Sp2	25.0905	1.628	15.9005	
0	14501	0.01	0.01	0.8	0	0	6495.96	0	0.438345	-0.275797	0	2	NA	0	0	0	0	Sp3	41.2781	50.3835	60.9933	
0	15001	0.01	0.01	0.8	0	0	6730.89	0	0.350945	-0.252514	0	2	NA	0	0	0	0	Sp1	28.4346	15.1183	33.8584	
0	15501	0.01	0.01	0.8	0	0	6969.99	0	0.228597	-0.000582632	1	2	NA	0	0	0	2	NA	0	0	0	
0	16001	0.01	0.01	0.8	0	0	7188.27	0	0.409909	-0.271861	0	2	NA	0	0	0	0	Sp3	37.1274	51.1474	62.2565	
0	16501	0.01	0.01	0.8	0	0	7425.25	0	0.24468	0.00836805	1	2	NA	0	0	0	2	NA	0	0	0	
0	17001	0.01	0.01	0.8	0	1.25096	7670.78	0	0.55452	-0.333725	1	1	Sp1	65.1037	34.5063	47.6667	2	NA	0	0	0	
0	17501	0.01	0.01	0.8	0	0.81135	7913.72	0	0.375531	-0.256392	1	0	Sp1	41.0845	13.9116	34.7156	2	NA	0	0	0	
0	18001	0.01	0.01	0.8	0	0	8127.16	0	0.262273	-0.0110394	1	2	NA	0	0	0	2	NA	0	0	0	
0	18501	0.01	0.01	0.8	0	0	8361.85	0	0.261261	-0.0212471	0	2	NA	0	0	0	2	NA	0	0	0	
0	19001	0.01	0.01	0.8	0	0	8600.69	-0.5	0.55457	-0.297055	0	2	NA	0	0	0	1	Sp3	75.1588	80.9168	86.2224	
0	19501	0.01	0.01	0.8	0	0	8834.78	0	0.530567	0.32609	1	2	NA	0	0	0	0	Sp3	45.6416	51.1841	60.9028	
0	20001	0.01	0.01	0.8	0	0	9061.69	0	0.288163	-0.0127364	0	2	NA	0	0	0	2	NA	0	0	0	
0	20501	0.01	0.01	0.8	0	0	9301.06	0	0.460962	-0.311909	0	2	NA	0	0	0	0	Sp1	53.1519	15.9777	35.1421	
0	21001	0.01	0.01	0.8	0	0	9534.95	0	0.292376	-0.00558065	0	2	NA	0	0	0	2	NA	0	0	0	
0	21501	0.01	0.01	0.8	0	0	9762.24	0	0.506798	-0.377168	0	2	NA	0	0	0	0	Sp3	34.2635	49.4505	61.5587	
0	22001	0.01	0.01	0.8	0	0	10015	0	0.305756	0.0117449	1	2	NA	0	0	0	2	NA	0	0	0	
0	22501	0.01	0.01	0.8	0	0.580818	10234.3	0	0.226003	-0.00432879	0	0	Sp2	27.1044	0.447794	16.5796	0	Sp2	28.0528	1.88548	16.8716	
0	23001	0.01	0.01	0.8	0	0.801838	10480.3	0	0.0345084	0.00177445	1	0	Sp1	36.1944	14.7404	34.7333	0	Sp3	38.042	53.691	61.9054	
0	23501	0.01	0.01	0.8	0	0	10700.2	0	0.311354	0.0430992	0	2	NA	0	0	0	2	NA	0	0	0	
