Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0.8	1	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0.8	1	1	264	0	0.107973	0.057043	0	0	Sp2	55.3778	55.6655	24.5604	2	NA	0	0	0	
0	1001	0.01	0.01	0.8	1	1	532	-0.5	0.0275648	0.00492741	1	0	Sp2	54.8962	54.2856	23.5773	1	Sp2	12.1544	83.7201	45.9677	
0	1501	0.01	0.01	0.8	1	0	798	0	0.20157	-0.107191	0	2	NA	0	0	0	0	Sp1	16.5439	93.3918	93.9741	
0	2001	0.01	0.01	0.8	1	1	1056	-0.5	0.0905117	-0.0186919	0	0	Sp2	53.7089	55.7247	22.9978	1	Sp2	11.503	81.7435	46.5382	
0	2501	0.01	0.01	0.8	1	1	1308	0	0.125299	-0.14409	1	1	Sp2	12.3318	84.0628	45.4996	2	NA	0	0	0	
0	3001	0.01	0.01	0.8	1	1	1563	0	0.317918	-0.0503192	1	0	Sp2	54.4294	54.8342	22.3571	0	Sp2	53.279	54.6698	21.8069	
0	3501	0.01	0.01	0.8	1	1	1803	-0.5	0.0354117	-0.00115364	1	1	Sp2	12.806	82.3456	44.1949	1	Sp1	18.6809	69.943	55.2989	
0	4001	0.01	0.01	0.8	1	1	2082	0	0.127758	0.0239799	0	1	Sp1	16.6976	69.595	56.451	0	Sp2	55.5497	55.153	23.9631	
0	4501	0.01	0.01	0.8	1	1	2345	-0.5	0.0488971	-0.000400112	1	1	Sp1	17.2201	69.9004	57.3073	1	Sp1	15.6099	70.5858	56.9929	
0	5001	0.01	0.01	0.8	1	1	2627	0	0.177785	-0.00258831	0	0	Sp1	16.1399	92.5309	92.3896	0	Sp2	53.9662	56.7248	23.3508	
0	5501	0.01	0.01	0.8	1	0	2873	0	0.294863	0.0353381	0	2	NA	0	0	0	2	NA	0	0	0	
0	6001	0.01	0.01	0.8	1	1	3131	0	0.0852797	0.0144685	0	1	Sp2	10.8427	82.7318	46.433	0	Sp1	15.9314	93.2485	94.9853	
0	6501	0.01	0.01	0.8	1	1	3396	0	0.366425	-0.449896	1	1	Sp2	11.8123	81.3962	46.8201	2	NA	0	0	0	
0	7001	0.01	0.01	0.8	1	1	3646	0	0.352758	0.409876	0	1	Sp2	11.8843	83.9282	45.4974	2	NA	0	0	0	
0	7501	0.01	0.01	0.8	1	0	3907	-0.5	0.542099	0.63182	1	2	NA	0	0	0	1	Sp1	17.5644	69.9402	56.4014	
0	8001	0.01	0.01	0.8	1	0	4173	0	0.367976	0.0474214	1	2	NA	0	0	0	2	NA	0	0	0	
0	8501	0.01	0.01	0.8	1	1	4461	0	0.846523	-0.565076	1	0	Sp1	18.9294	93.4823	93.9528	2	NA	0	0	0	
0	9001	0.01	0.01	0.8	1	1	4753	0	1.19641	-0.942875	1	0	Sp2	54.3872	53.6646	22.4077	2	NA	0	0	0	
0	9501	0.01	0.01	0.8	1	1	5013	0	0.939925	-0.636773	1	0	Sp1	15.9647	95.6651	94.8743	2	NA	0	0	0	
0	10001	0.01	0.01	0.8	1	0	5295	0	0.475522	0.075552	1	2	NA	0	0	0	2	NA	0	0	0	
0	10501	0.01	0.01	0.8	1	1	5579	0	0.668047	-0.801989	1	1	Sp1	19.8454	67.9907	57.1905	2	NA	0	0	0	
0	11001	0.01	0.01	0.8	1	1	5867	0	1.29451	1.13498	0	0	Sp2	52.9074	55.4747	23.7266	2	NA	0	0	0	
0	11501	0.01	0.01	0.8	1	1	6152	0	0.986428	-1.10465	1	1	Sp1	19.3088	70.4103	54.8146	2	NA	0	0	0	
0	12001	0.01	0.01	0.8	1	0	6438	0	0.536898	0.0984207	1	2	NA	0	0	0	2	NA	0	0	0	
0	12501	0.01	0.01	0.8	1	0	6726	0	0.568615	0.100909	1	2	NA	0	0	0	2	NA	0	0	0	
0	13001	0.01	0.01	0.8	1	0	7009	0	0.618058	0.100245	0	2	NA	0	0	0	2	NA	0	0	0	
0	13501	0.01	0.01	0.8	1	1	7300	0	0.449866	-0.0785291	1	1	Sp2	11.1015	84.3225	45.9852	0	Sp2	53.2995	55.8015	24.8094	
0	14001	0.01	0.01	0.8	1	1	7597	0	0.479818	0.0829969	0	1	Sp2	11.7076	82.4654	46.2648	0	Sp2	54.9709	53.9652	22.7148	
0	14501	0.01	0.01	0.8	1	0	7875	-0.5	0.932786	0.977518	1	2	NA	0	0	0	1	Sp2	10.6848	81.832	47.2126	
0	15001	0.01	0.01	0.8	1	1	8179	0	1.0949	-1.22483	1	1	Sp1	18.5999	69.9655	56.8958	2	NA	0	0	0	
0	15501	0.01	0.01	0.8	1	0	8489	0	0.649148	0.0908889	1	2	NA	0	0	0	2	NA	0	0	0	
0	16001	0.01	0.01	0.8	1	0	8789	0	0.697049	0.0948424	0	2	NA	0	0	0	2	NA	0	0	0	
0	16501	0.01	0.01	0.8	1	0	9071	0	1.48295	-1.49674	0	2	NA	0	0	0	0	Sp2	54.3326	54.836	22.5781	
0	17001	0.01	0.01	0.8	1	1	9364	0	1.44178	-1.48234	1	0	Sp2	54.728	55.2932	22.7903	2	NA	0	0	0	
0	17501	0.01	0.01	0.8	1	0	9684	0	0.776809	0.0251651	0	2	NA	0	0	0	2	NA	0	0	0	
0	18001	0.01	0.01	0.8	1	1	9960	0	1.12051	-1.15142	1	1	Sp2	11.6044	82.2961	46.4718	2	NA	0	0	0	
0	18501	0.01	0.01	0.8	1	0	10262	0	1.60706	-1.70024	0	2	NA	0	0	0	0	Sp2	52.5426	55.4596	23.3429	
0	19001	0.01	0.01	0.8	1	0	10553	0	0.839987	0.048048	0	2	NA	0	0	0	2	NA	0	0	0	
0	19501	0.01	0.01	0.8	1	1	10859	0	0.701731	-0.131915	1	1	Sp2	12.8258	81.7916	45.5413	0	Sp2	53.8683	55.8974	22.3703	
0	20001	0.01	0.01	0.8	1	0	11182	-0.5	1.28522	1.28699	1	2	NA	0	0	0	1	Sp2	12.7937	81.1432	44.849	
