Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.001	0.001	0	0	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.001	0.001	0	0	1	250	0	0.0194511	0.0098304	0	0	Sp1	86.624	98.4509	23.5768	2	NA	0	0	0	
0	1001	0.001	0.001	0	0	0	513	0	5.62357e-11	-8.06105e-12	1	2	NA	0	0	0	2	NA	0	0	0	
0	1501	0.001	0.001	0	0	1	772	0	0.0261648	-0.00167599	0	0	Sp1	85.3278	95.9872	24.0306	0	Sp1	83.6229	96.1246	21.7978	
0	2001	0.001	0.001	0	0	0	1016	0	8.58954e-11	-7.1905e-12	1	2	NA	0	0	0	2	NA	0	0	0	
0	2501	0.001	0.001	0	0	0	1258	0	1.02382e-10	-6.54353e-12	1	2	NA	0	0	0	2	NA	0	0	0	
0	3001	0.001	0.001	0	0	1	1505	0	0.0912224	0.0504367	0	0	Sp1	85.4408	96.5263	21.8103	2	NA	0	0	0	
0	3501	0.001	0.001	0	0	0	1755	0	0.120361	-0.0669771	0	2	NA	0	0	0	0	Sp1	83.808	96.8876	21.3495	
0	4001	0.001	0.001	0	0	1	2012	0	0.0445471	-0.0232657	1	1	Sp1	75.6362	19.1969	38.8616	2	NA	0	0	0	
0	4501	0.001	0.001	0	0	0	2274	0	1.66403e-10	-8.97929e-12	0	2	NA	0	0	0	2	NA	0	0	0	
0	5001	0.001	0.001	0	0	1	2519	0	0.0574782	0.0301576	0	1	Sp1	76.1757	16.2648	43.5504	2	NA	0	0	0	
0	5501	0.001	0.001	0	0	0	2774	-0.5	0.0626455	-0.0330862	0	2	NA	0	0	0	1	Sp1	76.1452	17.9419	39.2719	
0	6001	0.001	0.001	0	0	1	3024	0	0.0785747	-0.000701095	1	0	Sp1	85.503	97.5991	21.288	0	Sp1	86.1879	97.0624	22.3713	
0	6501	0.001	0.001	0	0	1	3283	-0.5	0.0446604	-0.000832429	0	0	Sp1	86.6951	95.0674	24.6843	1	Sp1	74.5125	17.872	40.5523	
0	7001	0.001	0.001	0	0	0	3548	0	2.19654e-10	-3.43485e-12	1	2	NA	0	0	0	2	NA	0	0	0	
0	7501	0.001	0.001	0	0	0	3800	-0.5	0.0820627	0.0445507	1	2	NA	0	0	0	1	Sp1	75.6955	18.6345	39.453	
0	8001	0.001	0.001	0	0	0	4066	0	0.230354	0.145799	1	2	NA	0	0	0	0	Sp1	85.1623	97.8399	23.4274	
0	8501	0.001	0.001	0	0	0	4319	-0.5	0.0931949	0.0511664	1	2	NA	0	0	0	1	Sp1	76.4808	18.8635	39.2988	
0	9001	0.001	0.001	0	0	0	4572	0	0.238453	0.156667	1	2	NA	0	0	0	0	Sp1	86.199	97.9074	22.3267	
0	9501	0.001	0.001	0	0	0	4837	0	2.38125e-10	9.78627e-13	1	2	NA	0	0	0	2	NA	0	0	0	
0	10001	0.001	0.001	0	0	1	5092	0	0.142404	-0.00211377	1	0	Sp1	85.1177	97.4878	22.3024	0	Sp1	84.3134	97.1286	21.6051	
0	10501	0.001	0.001	0	0	1	5345	0	0.292682	-0.196027	1	0	Sp1	83.8754	96.108	23.3874	2	NA	0	0	0	
0	11001	0.001	0.001	0	0	1	5628	0	0.305602	0.205996	0	0	Sp1	84.4388	98.3474	22.2115	2	NA	0	0	0	
0	11501	0.001	0.001	0	0	1	5877	0	0.300046	-0.205346	1	0	Sp1	84.927	96.3639	22.9119	2	NA	0	0	0	
0	12001	0.001	0.001	0	0	0	6132	-0.5	0.127392	-0.0718859	0	2	NA	0	0	0	1	Sp1	75.989	17.9256	39.6813	
0	12501	0.001	0.001	0	0	0	6396	0	0.323554	-0.2251	0	2	NA	0	0	0	0	Sp1	83.3012	96.4845	20.7638	
