Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0	1	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0	1	0	253	0	0.00462368	-0.00149675	0	2	NA	0	0	0	2	NA	0	0	0	
0	1001	0.01	0.01	0	1	0	492	0	0.0522986	-0.0273937	0	2	NA	0	0	0	0	Sp1	72.8981	37.3423	60.26	
0	1501	0.01	0.01	0	1	0	749	0	0.0913524	0.0493726	1	2	NA	0	0	0	0	Sp1	73.1165	34.9426	56.8476	
0	2001	0.01	0.01	0	1	1	1003	0	0.00186173	8.26526e-05	1	1	Sp5	19.8384	85.4868	98.001	0	Sp4	67.4023	2.7328	40.1814	
0	2501	0.01	0.01	0	1	1	1253	0	0.00664747	0.000866175	0	0	Sp4	67.7331	2.84748	38.7654	0	Sp4	67.2837	1.80439	38.8058	
0	3001	0.01	0.01	0	1	1	1522	0	0.126729	-0.0701402	1	0	Sp2	11.5409	95.061	56.4059	2	NA	0	0	0	
0	3501	0.01	0.01	0	1	1	1781	0	0.0148063	0.00140253	1	1	Sp3	3.89628	20.6113	18.5209	0	Sp1	74.8648	37.0016	58.5951	
0	4001	0.01	0.01	0	1	1	2035	0	0.0197435	-0.00142023	0	0	Sp1	75.2315	39.1213	57.8642	0	Sp3	73.3426	28.1586	85.518	
0	4501	0.01	0.01	0	1	0	2279	-0.5	0.0649748	0.0618392	1	2	NA	0	0	0	1	Sp2	80.8606	82.031	86.4254	
0	5001	0.01	0.01	0	1	1	2537	0	0.239129	-0.14539	1	0	Sp1	75.6718	35.0766	57.0353	2	NA	0	0	0	
0	5501	0.01	0.01	0	1	1	2792	0	0.243783	-0.158419	1	0	Sp5	31.6486	75.8054	34.9007	2	NA	0	0	0	
0	6001	0.01	0.01	0	1	0	3029	0	0.269672	0.185397	1	2	NA	0	0	0	0	Sp1	72.0195	35.7766	56.5694	
0	6501	0.01	0.01	0	1	0	3272	0	0.271814	0.190443	1	2	NA	0	0	0	0	Sp1	73.7443	37.7612	57.9397	
0	7001	0.01	0.01	0	1	1	3536	0	0.268757	0.192251	0	0	Sp1	72.8641	39.1033	59.0065	2	NA	0	0	0	
0	7501	0.01	0.01	0	1	1	3779	0	0.0531628	0.0617559	0	1	Sp1	12.0439	11.5018	1.78627	2	NA	0	0	0	
0	8001	0.01	0.01	0	1	0	4021	0	0.314969	0.2168	1	2	NA	0	0	0	0	Sp4	65.5111	1.06794	40.4074	
0	8501	0.01	0.01	0	1	1	4271	0	0.332709	-0.25114	1	0	Sp5	32.5592	74.3701	33.9918	2	NA	0	0	0	
