Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0.8	1	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0.8	1	1	254	0	0.00154756	-0.000689365	1	0	Sp1	72.5069	34.9526	56.2193	0	Sp3	72.6054	28.694	85.2236	
0	1001	0.01	0.01	0.8	1	0	511	0	0.0137679	0.00582625	0	2	NA	0	0	0	2	NA	0	0	0	
0	1501	0.01	0.01	0.8	1	1	782	0	0.119538	-0.0580069	1	0	Sp3	75.1502	27.0888	87.0107	2	NA	0	0	0	
0	2001	0.01	0.01	0.8	1	1	1035	0	0.0022913	0.000294736	1	1	Sp4	40.399	57.1836	36.4542	0	Sp3	74.9179	28.4648	85.5024	
0	2501	0.01	0.01	0.8	1	0	1288	0	0.0582345	0.007651	1	2	NA	0	0	0	2	NA	0	0	0	
0	3001	0.01	0.01	0.8	1	0	1531	0	0.0586771	0.0115366	0	2	NA	0	0	0	2	NA	0	0	0	
0	3501	0.01	0.01	0.8	1	0	1802	0	0.245119	0.131971	1	2	NA	0	0	0	0	Sp3	76.3306	26.9649	87.0661	
0	4001	0.01	0.01	0.8	1	0	2041	0	0.171526	-0.0912094	0	2	NA	0	0	0	0	Sp2	10.1787	95.9003	55.9823	
0	4501	0.01	0.01	0.8	1	1	2316	0	0.315775	0.176245	0	0	Sp3	76.0076	27.3687	86.4907	2	NA	0	0	0	
0	5001	0.01	0.01	0.8	1	1	2570	0	0.0983081	0.0786399	0	1	Sp4	40.112	56.5314	34.1832	2	NA	0	0	0	
0	5501	0.01	0.01	0.8	1	0	2809	0	0.37436	0.208354	1	2	NA	0	0	0	0	Sp3	73.9841	27.6048	86.6818	
0	6001	0.01	0.01	0.8	1	0	3079	-0.5	0.0939797	-0.119827	0	2	NA	0	0	0	1	Sp3	3.99587	17.4368	17.5191	
0	6501	0.01	0.01	0.8	1	1	3326	0	0.395927	-0.238371	1	0	Sp3	76.7858	27.6536	87.994	2	NA	0	0	0	
0	7001	0.01	0.01	0.8	1	0	3566	0	0.409258	-0.245347	0	2	NA	0	0	0	0	Sp3	73.7577	28.4112	88.1448	
0	7501	0.01	0.01	0.8	1	0	3843	0	0.137863	0.00639577	0	2	NA	0	0	0	2	NA	0	0	0	
0	8001	0.01	0.01	0.8	1	0	4098	0	0.403519	0.229347	1	2	NA	0	0	0	0	Sp1	73.6473	37.4686	56.6033	
0	8501	0.01	0.01	0.8	1	0	4349	-0.5	0.0948981	0.102651	1	2	NA	0	0	0	1	Sp2	82.7284	81.5831	86.8868	
0	9001	0.01	0.01	0.8	1	0	4609	0	0.163058	0.0127759	0	2	NA	0	0	0	2	NA	0	0	0	
0	9501	0.01	0.01	0.8	1	1	4874	0	0.128021	-0.104994	1	1	Sp1	15.2453	11.7231	1.44494	2	NA	0	0	0	
0	10001	0.01	0.01	0.8	1	0	5124	-0.5	0.203538	0.243302	1	2	NA	0	0	0	1	Sp3	3.67605	17.2481	17.9427	
0	10501	0.01	0.01	0.8	1	1	5372	0	0.175891	0.206394	0	1	Sp5	18.5118	84.3956	98.0515	2	NA	0	0	0	
0	11001	0.01	0.01	0.8	1	1	5627	0	0.0131416	0.000543313	1	1	Sp4	39.7467	56.914	33.8001	0	Sp4	66.662	1.36801	37.2453	
0	11501	0.01	0.01	0.8	1	1	5897	0	0.232191	0.288004	0	1	Sp3	3.16745	16.6974	18.4489	2	NA	0	0	0	
0	12001	0.01	0.01	0.8	1	0	6154	0	0.2173	0.00138062	0	2	NA	0	0	0	2	NA	0	0	0	
0	12501	0.01	0.01	0.8	1	1	6434	0	0.173232	0.139237	0	1	Sp1	12.7111	13.2325	0.979212	2	NA	0	0	0	
0	13001	0.01	0.01	0.8	1	0	6693	0	0.612422	-0.398364	0	2	NA	0	0	0	0	Sp5	30.7553	74.5654	34.6045	
0	13501	0.01	0.01	0.8	1	0	6948	-0.5	0.178265	0.148039	1	2	NA	0	0	0	1	Sp1	14.3753	11.9872	2.01192	
0	14001	0.01	0.01	0.8	1	0	7199	0	0.248298	-0.00631306	0	2	NA	0	0	0	2	NA	0	0	0	
0	14501	0.01	0.01	0.8	1	0	7468	0	0.24193	-0.0067451	0	2	NA	0	0	0	2	NA	0	0	0	
0	15001	0.01	0.01	0.8	1	1	7731	0	0.072955	-0.0191412	0	1	Sp3	4.7321	18.3752	16.8374	0	Sp1	72.1947	36.0827	58.202	
0	15501	0.01	0.01	0.8	1	0	8013	0	0.23105	-0.0120642	0	2	NA	0	0	0	2	NA	0	0	0	
0	16001	0.01	0.01	0.8	1	0	8266	0	0.244199	-0.00218786	1	2	NA	0	0	0	2	NA	0	0	0	
0	16501	0.01	0.01	0.8	1	0	8539	0	0.237473	-0.000952721	1	2	NA	0	0	0	2	NA	0	0	0	
0	17001	0.01	0.01	0.8	1	0	8797	0	0.26365	-0.0177095	0	2	NA	0	0	0	2	NA	0	0	0	
0	17501	0.01	0.01	0.8	1	1	9066	0	0.239647	-0.220907	1	1	Sp1	13.5108	14.2823	1.95323	2	NA	0	0	0	
0	18001	0.01	0.01	0.8	1	1	9328	0	0.609106	-0.374008	1	0	Sp2	11.3093	94.3178	56.9638	2	NA	0	0	0	
0	18501	0.01	0.01	0.8	1	1	9568	0	0.0913553	-0.008457	1	0	Sp3	74.6496	28.4047	84.2378	0	Sp4	66.3075	2.55383	39.3051	
0	19001	0.01	0.01	0.8	1	0	9834	0	0.683067	0.425526	1	2	NA	0	0	0	0	Sp2	10.7665	94.748	55.0919	
0	19501	0.01	0.01	0.8	1	1	10109	0	0.36271	0.390108	0	1	Sp5	18.5115	83.7565	98.2931	2	NA	0	0	0	
0	20001	0.01	0.01	0.8	1	1	10395	0	0.719977	0.461826	0	0	Sp2	9.753	93.5676	53.8697	2	NA	0	0	0	
0	20501	0.01	0.01	0.8	1	0	10659	0	0.329724	0.0300618	1	2	NA	0	0	0	2	NA	0	0	0	
0	21001	0.01	0.01	0.8	1	0	10917	0	0.335642	0.0341698	0	2	NA	0	0	0	2	NA	0	0	0	
0	21501	0.01	0.01	0.8	1	0	11200	0	0.330448	0.0436787	1	2	NA	0	0	0	2	NA	0	0	0	
0	22001	0.01	0.01	0.8	1	0	11453	0	0.899728	0.729048	1	2	NA	0	0	0	0	Sp3	74.3944	28.9768	86.9383	
0	22501	0.01	0.01	0.8	1	1	11720	0	0.671435	0.441715	0	0	Sp4	65.2335	2.39326	39.7255	2	NA	0	0	0	
0	23001	0.01	0.01	0.8	1	0	11981	-0.5	0.330475	-0.310779	0	2	NA	0	0	0	1	Sp2	80.7669	78.9059	87.306	
0	23501	0.01	0.01	0.8	1	1	12258	0	0.116104	0.000440814	1	0	Sp1	71.5713	36.7815	56.5943	0	Sp5	32.3109	73.4256	33.7642	
0	24001	0.01	0.01	0.8	1	0	12530	0	0.337666	0.0431345	0	2	NA	0	0	0	2	NA	0	0	0	
0	24501	0.01	0.01	0.8	1	1	12782	0	0.939599	-0.727035	1	0	Sp3	75.9216	27.8014	87.133	2	NA	0	0	0	
0	25001	0.01	0.01	0.8	1	1	13054	0	0.815144	0.537818	0	0	Sp4	66.715	1.47732	39.6327	2	NA	0	0	0	
0	25501	0.01	0.01	0.8	1	0	13338	0	0.3835	0.0540857	0	2	NA	0	0	0	2	NA	0	0	0	
0	26001	0.01	0.01	0.8	1	0	13607	0	0.385035	0.0545043	1	2	NA	0	0	0	2	NA	0	0	0	
0	26501	0.01	0.01	0.8	1	1	13883	0	0.835952	-0.582828	1	0	Sp4	66.7808	1.80694	40.3432	2	NA	0	0	0	
0	27001	0.01	0.01	0.8	1	0	14163	0	0.373192	0.0112964	0	2	NA	0	0	0	2	NA	0	0	0	
0	27501	0.01	0.01	0.8	1	1	14438	-0.5	0.140259	0.00292052	0	1	Sp1	13.388	12.3286	1.13656	1	Sp1	13.4004	11.9907	2.27255	
0	28001	0.01	0.01	0.8	1	1	14717	0	1.06938	-0.856992	1	0	Sp3	74.1282	27.2793	85.8693	2	NA	0	0	0	
0	28501	0.01	0.01	0.8	1	1	14987	0	1.03135	-0.772573	1	0	Sp5	30.9125	72.8576	34.5267	2	NA	0	0	0	
0	29001	0.01	0.01	0.8	1	0	15268	-0.5	0.367829	-0.278624	0	2	NA	0	0	0	1	Sp1	13.164	10.0204	3.87999	
0	29501	0.01	0.01	0.8	1	1	15549	0	0.977757	-0.734398	1	0	Sp5	32.2701	73.1986	34.8663	2	NA	0	0	0	
0	30001	0.01	0.01	0.8	1	0	15825	0	0.425259	-0.0149408	1	2	NA	0	0	0	2	NA	0	0	0	
0	30501	0.01	0.01	0.8	1	1	16103	-0.5	0.0425145	0.00957978	1	0	Sp2	11.5588	96.9424	54.7624	1	Sp2	82.397	81.3428	86.3802	
0	31001	0.01	0.01	0.8	1	0	16391	-0.5	0.400923	-0.310662	0	2	NA	0	0	0	1	Sp1	13.0259	10.3343	3.93708	
0	31501	0.01	0.01	0.8	1	0	16653	0	0.446281	-0.04789	1	2	NA	0	0	0	2	NA	0	0	0	
0	32001	0.01	0.01	0.8	1	1	16933	0	0.867253	-0.587477	1	0	Sp2	9.70719	94.5107	58.6548	2	NA	0	0	0	
0	32501	0.01	0.01	0.8	1	1	17208	0	1.04052	-0.771944	1	0	Sp4	67.4719	1.12125	41.6351	2	NA	0	0	0	
0	33001	0.01	0.01	0.8	1	0	17470	0	0.478451	-0.0416706	0	2	NA	0	0	0	2	NA	0	0	0	
0	33501	0.01	0.01	0.8	1	1	17743	0	0.981407	-0.733431	1	0	Sp4	66.9029	1.02728	40.6012	2	NA	0	0	0	
0	34001	0.01	0.01	0.8	1	0	18037	0	1.02331	-0.79112	0	2	NA	0	0	0	0	Sp5	32.2329	73.2401	35.6836	
0	34501	0.01	0.01	0.8	1	1	18302	-0.5	0.0287638	-0.00360188	0	0	Sp4	66.1761	1.56957	37.9872	1	Sp2	83.3886	82.104	88.4484	
0	35001	0.01	0.01	0.8	1	1	18564	0	1.12648	1.03936	0	0	Sp3	74.7967	29.3524	86.276	2	NA	0	0	0	
0	35501	0.01	0.01	0.8	1	0	18850	0	0.532287	-0.013973	1	2	NA	0	0	0	2	NA	0	0	0	
0	36001	0.01	0.01	0.8	1	0	19132	-0.5	0.813527	-0.850315	0	2	NA	0	0	0	1	Sp3	4.81186	17.659	18.9997	
0	36501	0.01	0.01	0.8	1	0	19410	-0.5	0.654093	0.654107	1	2	NA	0	0	0	1	Sp5	20.0315	87.4757	95.1489	
0	37001	0.01	0.01	0.8	1	1	19683	0	1.0357	-0.865475	1	0	Sp5	32.9505	73.0176	34.8267	2	NA	0	0	0	
0	37501	0.01	0.01	0.8	1	1	19952	0	0.997021	-0.724593	1	0	Sp2	10.1654	94.2712	57.0145	2	NA	0	0	0	
0	38001	0.01	0.01	0.8	1	0	20226	-0.5	0.500043	0.52318	1	2	NA	0	0	0	1	Sp4	40.0936	56.4021	34.6158	
0	38501	0.01	0.01	0.8	1	1	20504	0	0.188526	0.00254629	0	0	Sp1	72.0785	36.2025	56.2233	0	Sp1	73.5312	36.8669	56.9601	
0	39001	0.01	0.01	0.8	1	0	20791	-0.5	0.528246	-0.473219	0	2	NA	0	0	0	1	Sp4	39.6929	57.4428	34.8853	
0	39501	0.01	0.01	0.8	1	1	21071	0	1.09895	0.911915	0	0	Sp1	71.749	36.0544	58.2171	2	NA	0	0	0	
0	40001	0.01	0.01	0.8	1	0	21347	0	0.543303	0.0523315	1	2	NA	0	0	0	2	NA	0	0	0	
0	40501	0.01	0.01	0.8	1	1	21619	0	0.299402	-0.177202	0	1	Sp1	13.4863	11.6018	1.19163	0	Sp2	9.91876	94.924	56.2024	
0	41001	0.01	0.01	0.8	1	0	21870	0	0.544467	0.0684079	0	2	NA	0	0	0	2	NA	0	0	0	
0	41501	0.01	0.01	0.8	1	1	22178	-0.5	0.305691	0.198106	0	0	Sp4	67.3173	0.786852	39.9621	1	Sp1	12.7471	11.6622	2.20436	
0	42001	0.01	0.01	0.8	1	0	22459	0	1.14994	-1.0238	0	2	NA	0	0	0	0	Sp1	73.5802	38.5296	55.7937	
0	42501	0.01	0.01	0.8	1	0	22762	0	0.531964	0.0972369	0	2	NA	0	0	0	2	NA	0	0	0	
0	43001	0.01	0.01	0.8	1	1	23046	-0.5	0.0791035	0.0130467	1	0	Sp2	11.8607	95.826	57.0374	1	Sp5	18.5275	86.5858	97.4549	
0	43501	0.01	0.01	0.8	1	1	23346	0	1.21443	-0.978178	1	0	Sp4	67.4733	3.682	41.7575	2	NA	0	0	0	
0	44001	0.01	0.01	0.8	1	1	23611	0	1.44623	1.37713	0	0	Sp3	74.5603	27.8905	84.3254	2	NA	0	0	0	
0	44501	0.01	0.01	0.8	1	1	23890	-0.5	0.167874	-0.0434018	1	0	Sp2	9.65966	94.2506	56.3526	1	Sp3	2.99705	15.7497	18.9646	
0	45001	0.01	0.01	0.8	1	0	24170	0	1.09282	-0.874606	0	2	NA	0	0	0	0	Sp4	67.0375	1.10626	38.7626	
0	45501	0.01	0.01	0.8	1	0	24463	-0.5	0.914523	0.964466	1	2	NA	0	0	0	1	Sp5	21.5881	85.9786	97.1515	
0	46001	0.01	0.01	0.8	1	0	24727	0	0.59238	0.14272	0	2	NA	0	0	0	2	NA	0	0	0	
0	46501	0.01	0.01	0.8	1	1	25002	0	0.885251	-0.962708	1	1	Sp3	4.5144	16.7091	16.6679	2	NA	0	0	0	
0	47001	0.01	0.01	0.8	1	1	25272	0	0.612167	-0.470909	1	1	Sp1	12.5022	13.0452	1.53293	2	NA	0	0	0	
