Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0.8	1	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0.8	1	1	245	0	0.0229082	0.0114735	0	0	Sp1	21.5125	16.0172	35.0912	2	NA	0	0	0	
0	1001	0.01	0.01	0.8	1	0	493	0	0.0430447	-0.0237373	0	2	NA	0	0	0	0	Sp3	46.8281	49.7997	63.8769	
0	1501	0.01	0.01	0.8	1	0	757	0	0.0194743	0.000714053	1	2	NA	0	0	0	2	NA	0	0	0	
0	2001	0.01	0.01	0.8	1	1	1006	0	0.00137611	0.000240166	1	0	Sp1	10.4218	12.6923	34.7159	0	Sp4	18.2654	66.7883	15.9286	
0	2501	0.01	0.01	0.8	1	0	1230	0	0.0397726	-0.000957184	0	2	NA	0	0	0	2	NA	0	0	0	
0	3001	0.01	0.01	0.8	1	0	1485	0	0.0467663	-0.00126325	1	2	NA	0	0	0	2	NA	0	0	0	
0	3501	0.01	0.01	0.8	1	1	1756	0	0.00447969	-0.000618965	1	1	Sp4	59.7278	82.9386	28.1747	0	Sp4	26.9428	64.3057	15.122	
0	4001	0.01	0.01	0.8	1	1	2012	0	0.126142	0.0660541	0	0	Sp4	25.9253	63.7989	15.7504	2	NA	0	0	0	
0	4501	0.01	0.01	0.8	1	0	2262	0	0.189068	-0.103563	0	2	NA	0	0	0	0	Sp1	29.5235	14.8485	34.7297	
0	5001	0.01	0.01	0.8	1	1	2507	0	0.420922	-0.232286	1	0	Sp2	26.3271	0.649225	17.5467	2	NA	0	0	0	
0	5501	0.01	0.01	0.8	1	1	2784	0	0.101668	0.144412	0	1	Sp4	77.2573	84.8697	29.2527	2	NA	0	0	0	
0	6001	0.01	0.01	0.8	1	0	3022	0	0.107614	-0.00686171	1	2	NA	0	0	0	2	NA	0	0	0	
0	6501	0.01	0.01	0.8	1	0	3268	0	0.107061	-0.00807545	0	2	NA	0	0	0	2	NA	0	0	0	
0	7001	0.01	0.01	0.8	1	0	3523	-0.5	0.0824746	-0.0857291	0	2	NA	0	0	0	1	Sp3	55.6352	79.5645	85.8607	
0	7501	0.01	0.01	0.8	1	0	3774	-0.5	0.0430239	-0.0510523	0	2	NA	0	0	0	1	Sp2	91.1915	94.9177	13.107	
0	8001	0.01	0.01	0.8	1	0	4021	-0.5	0.160312	0.179127	1	2	NA	0	0	0	1	Sp1	69.9627	35.1627	48.1741	
0	8501	0.01	0.01	0.8	1	0	4282	0	0.357251	-0.212188	0	2	NA	0	0	0	0	Sp3	32.8343	50.9174	63.7864	
0	9001	0.01	0.01	0.8	1	0	4542	0	0.284434	-0.16073	0	2	NA	0	0	0	0	Sp4	21.857	65.7063	15.0696	
0	9501	0.01	0.01	0.8	1	0	4793	0	0.150967	0.013579	1	2	NA	0	0	0	2	NA	0	0	0	
0	10001	0.01	0.01	0.8	1	0	5050	0	0.410428	-0.25155	0	2	NA	0	0	0	0	Sp1	26.9049	13.3731	34.9774	
0	10501	0.01	0.01	0.8	1	1	5308	-0.5	0.00454115	-0.000719355	1	1	Sp4	75.2163	84.4702	29.2801	1	Sp3	48.4193	81.5709	86.7077	
0	11001	0.01	0.01	0.8	1	0	5562	0	0.17872	-0.00436762	0	2	NA	0	0	0	2	NA	0	0	0	
0	11501	0.01	0.01	0.8	1	0	5823	0	0.174259	-0.00552452	1	2	NA	0	0	0	2	NA	0	0	0	
0	12001	0.01	0.01	0.8	1	1	6083	0	0.412781	0.2606	0	0	Sp3	39.3791	50.7437	62.8078	2	NA	0	0	0	
0	12501	0.01	0.01	0.8	1	1	6353	-0.5	0.0118981	-0.00277077	0	0	Sp2	52.0544	2.28553	16.3868	1	Sp3	45.0512	79.3981	85.6437	
0	13001	0.01	0.01	0.8	1	1	6601	0	0.351626	0.242079	0	0	Sp1	49.8464	15.5436	34.485	2	NA	0	0	0	
0	13501	0.01	0.01	0.8	1	0	6859	-0.5	0.284142	-0.34693	0	2	NA	0	0	0	1	Sp1	70.5824	34.8968	47.0282	
0	14001	0.01	0.01	0.8	1	1	7113	0	0.618511	0.403729	0	0	Sp2	43.2398	1.26277	16.6606	2	NA	0	0	0	
0	14501	0.01	0.01	0.8	1	0	7390	0	0.202136	0.0243156	0	2	NA	0	0	0	2	NA	0	0	0	
0	15001	0.01	0.01	0.8	1	1	7644	0	0.410506	0.268703	0	0	Sp1	32.3513	17.2701	36.6652	2	NA	0	0	0	
0	15501	0.01	0.01	0.8	1	1	7924	0	0.5698	-0.375837	1	0	Sp3	31.5871	52.5035	62.5377	2	NA	0	0	0	
0	16001	0.01	0.01	0.8	1	1	8178	0	0.548874	0.349032	0	0	Sp3	36.0898	51.1044	62.0288	2	NA	0	0	0	
0	16501	0.01	0.01	0.8	1	1	8448	-0.5	0.0161368	-0.00259721	0	0	Sp1	45.6791	13.2706	33.767	1	Sp3	74.7897	80.8054	85.6511	
0	17001	0.01	0.01	0.8	1	0	8691	-0.5	0.259387	-0.302957	0	2	NA	0	0	0	1	Sp2	58.709	95.4063	13.7816	
0	17501	0.01	0.01	0.8	1	1	8948	0	0.509285	-0.36772	1	0	Sp3	49.9004	51.5039	62.5003	2	NA	0	0	0	
0	18001	0.01	0.01	0.8	1	1	9204	0	0.403299	-0.343743	1	0	Sp4	54.7564	65.3534	15.8086	2	NA	0	0	0	
0	18501	0.01	0.01	0.8	1	0	9472	-0.5	0.380452	-0.470435	0	2	NA	0	0	0	1	Sp1	72.9782	35.8821	46.6956	
0	19001	0.01	0.01	0.8	1	1	9737	0	0.0332793	0.00356444	1	0	Sp1	37.1828	12.5875	35.1915	0	Sp4	42.2419	67.0815	15.2177	
0	19501	0.01	0.01	0.8	1	0	9988	0	0.50926	0.305135	1	2	NA	0	0	0	0	Sp4	21.5714	65.2608	16.7595	
0	20001	0.01	0.01	0.8	1	1	10261	0	0.495828	-0.512241	1	1	Sp1	59.4082	33.1707	48.5206	2	NA	0	0	0	
0	20501	0.01	0.01	0.8	1	1	10537	-0.5	0.0479962	-0.0183443	0	0	Sp2	22.3714	1.18686	17.075	1	Sp3	59.5043	82.4121	85.5644	
0	21001	0.01	0.01	0.8	1	0	10811	0	0.290041	0.0307119	1	2	NA	0	0	0	2	NA	0	0	0	
0	21501	0.01	0.01	0.8	1	1	11083	0	0.522378	-0.372713	1	0	Sp1	18.0742	13.4727	35.8674	2	NA	0	0	0	
0	22001	0.01	0.01	0.8	1	1	11361	0	0.280964	0.293076	0	1	Sp3	75.344	83.189	86.6738	2	NA	0	0	0	
0	22501	0.01	0.01	0.8	1	0	11640	0	0.641561	0.460002	1	2	NA	0	0	0	0	Sp1	30.4893	13.6726	35.1482	
0	23001	0.01	0.01	0.8	1	0	11900	0	0.303577	0.0143655	1	2	NA	0	0	0	2	NA	0	0	0	
0	23501	0.01	0.01	0.8	1	1	12169	0	0.570427	-0.392457	1	0	Sp4	33.7103	65.8565	15.0372	2	NA	0	0	0	
0	24001	0.01	0.01	0.8	1	0	12433	0	0.299982	0.0236437	1	2	NA	0	0	0	2	NA	0	0	0	
0	24501	0.01	0.01	0.8	1	1	12706	0	0.105711	0.00169646	0	0	Sp2	54.1836	0.0750383	15.4462	0	Sp2	36.5018	0	16.0933	
0	25001	0.01	0.01	0.8	1	1	12994	0	0.57158	-0.719156	1	1	Sp1	74.053	33.4765	48.2724	2	NA	0	0	0	
0	25501	0.01	0.01	0.8	1	1	13263	0	0.0323779	0.000664431	1	0	Sp3	37.2197	52.5693	60.8126	0	Sp4	43.8222	64.4274	13.6256	
0	26001	0.01	0.01	0.8	1	1	13536	0	0.569887	0.439202	0	0	Sp1	41.8728	14.3119	35.656	2	NA	0	0	0	
0	26501	0.01	0.01	0.8	1	1	13817	0	0.0246424	-0.00252593	1	1	Sp2	87.7576	97.3495	11.6783	0	Sp3	35.4206	52.4054	62.0256	
0	27001	0.01	0.01	0.8	1	0	14093	0	0.366419	0.0173393	1	2	NA	0	0	0	2	NA	0	0	0	
0	27501	0.01	0.01	0.8	1	0	14372	0	0.320748	-0.00029239	1	2	NA	0	0	0	2	NA	0	0	0	
0	28001	0.01	0.01	0.8	1	1	14675	0	0.0518693	0.00225476	0	0	Sp4	42.3944	66.1739	13.0933	0	Sp3	22.5113	51.0468	62.5161	
0	28501	0.01	0.01	0.8	1	0	14958	0	0.371909	0.0296209	1	2	NA	0	0	0	2	NA	0	0	0	
0	29001	0.01	0.01	0.8	1	0	15231	0	0.371997	0.22171	1	2	NA	0	0	0	0	Sp2	5.47686	0	15.9261	
0	29501	0.01	0.01	0.8	1	1	15508	0	0.682372	-0.726595	1	1	Sp1	59.802	33.4266	48.8241	2	NA	0	0	0	
0	30001	0.01	0.01	0.8	1	0	15795	0	0.372653	0.0896394	0	2	NA	0	0	0	2	NA	0	0	0	
0	30501	0.01	0.01	0.8	1	1	16055	0	0.103249	0.0176357	0	1	Sp4	70.3701	82.7484	27.7021	0	Sp3	24.4964	52.0648	63.2082	
0	31001	0.01	0.01	0.8	1	0	16335	0	0.378656	0.0945836	0	2	NA	0	0	0	2	NA	0	0	0	
0	31501	0.01	0.01	0.8	1	0	16588	0	0.837731	-0.650429	0	2	NA	0	0	0	0	Sp3	37.7247	51.1139	62.3797	
0	32001	0.01	0.01	0.8	1	1	16858	0	0.693457	0.546605	0	0	Sp1	33.8042	14.3587	36.2442	2	NA	0	0	0	
0	32501	0.01	0.01	0.8	1	0	17130	0	0.878322	0.59093	1	2	NA	0	0	0	0	Sp4	24.0579	66.9415	16.176	
0	33001	0.01	0.01	0.8	1	0	17411	0	0.433477	0.114036	1	2	NA	0	0	0	2	NA	0	0	0	
0	33501	0.01	0.01	0.8	1	0	17698	0	0.402028	0.111357	1	2	NA	0	0	0	2	NA	0	0	0	
0	34001	0.01	0.01	0.8	1	0	17992	0	0.418454	0.101536	1	2	NA	0	0	0	2	NA	0	0	0	
0	34501	0.01	0.01	0.8	1	0	18250	-0.5	0.711834	0.800412	1	2	NA	0	0	0	1	Sp2	70.4472	95.4903	13.641	
0	35001	0.01	0.01	0.8	1	0	18530	0	0.393425	0.105889	1	2	NA	0	0	0	2	NA	0	0	0	
0	35501	0.01	0.01	0.8	1	1	18834	0	0.926302	0.650485	0	0	Sp4	27.1691	67.232	15.7173	2	NA	0	0	0	
0	36001	0.01	0.01	0.8	1	1	19102	0	0.433736	0.455083	0	1	Sp3	67.196	82.6428	85.6707	2	NA	0	0	0	
0	36501	0.01	0.01	0.8	1	0	19388	-0.5	0.583448	0.624996	1	2	NA	0	0	0	1	Sp2	61.6916	97.3915	11.6172	
0	37001	0.01	0.01	0.8	1	0	19671	0	0.482	0.113567	0	2	NA	0	0	0	2	NA	0	0	0	
0	37501	0.01	0.01	0.8	1	0	19960	0	0.428967	0.127948	0	2	NA	0	0	0	2	NA	0	0	0	
0	38001	0.01	0.01	0.8	1	0	20244	0	0.467421	0.167377	0	2	NA	0	0	0	2	NA	0	0	0	
0	38501	0.01	0.01	0.8	1	1	20520	-0.5	0.0284912	0.00156457	1	1	Sp2	77.1589	96.0375	12.781	1	Sp3	71.3791	80.5268	86.6721	
0	39001	0.01	0.01	0.8	1	1	20798	-0.5	0.11599	-0.00848678	0	0	Sp3	27.334	50.745	62.248	1	Sp1	53.916	34.8133	48.0913	
0	39501	0.01	0.01	0.8	1	1	21070	0	1.00052	-1.03017	1	1	Sp1	54.213	33.0815	49.2182	2	NA	0	0	0	
0	40001	0.01	0.01	0.8	1	1	21369	0	0.708897	-0.592157	1	0	Sp4	41.6512	64.4056	14.9975	2	NA	0	0	0	
0	40501	0.01	0.01	0.8	1	0	21678	0	0.450759	0.153532	0	2	NA	0	0	0	2	NA	0	0	0	
0	41001	0.01	0.01	0.8	1	1	21958	0	0.0929014	0.00300644	0	0	Sp4	24.7886	65.1582	13.9356	0	Sp3	28.0102	52.1173	61.1903	
0	41501	0.01	0.01	0.8	1	0	22244	0	1.02591	-0.813701	0	2	NA	0	0	0	0	Sp3	51.0106	51.042	62.3658	
0	42001	0.01	0.01	0.8	1	0	22537	0	0.796808	-0.691785	0	2	NA	0	0	0	0	Sp1	38.4165	13.4094	35.2967	
0	42501	0.01	0.01	0.8	1	1	22827	0	0.694209	-0.798931	1	1	Sp2	61.593	94.4047	14.6312	2	NA	0	0	0	
0	43001	0.01	0.01	0.8	1	0	23103	0	0.463991	0.179248	0	2	NA	0	0	0	2	NA	0	0	0	
0	43501	0.01	0.01	0.8	1	1	23395	0	1.18284	-1.13119	1	0	Sp2	33.49	1.52192	14.8798	2	NA	0	0	0	
