Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0	1	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0	1	0.687038	230.561	0	0.0442528	0.0244617	0	0	Sp1	29.1846	56.2502	16.0663	2	NA	0	0	0	
0	1001	0.01	0.01	0	1	0	454.577	0	1.45337e-06	5.38964e-08	1	2	NA	0	0	0	2	NA	0	0	0	
0	1501	0.01	0.01	0	1	1.322	688.15	0	0.0414639	0.0184864	0	1	Sp1	71.17	17.2098	71.7935	0	Sp1	28.0393	54.8317	14.8096	
0	2001	0.01	0.01	0	1	0.905919	909.911	-0.5	0.0217937	0.000305534	0	1	Sp1	45.6187	17.9515	68.1976	1	Sp1	70.2984	18.7466	70.2333	
0	2501	0.01	0.01	0	1	0	1153.74	0	9.35264e-07	-6.21204e-09	1	2	NA	0	0	0	2	NA	0	0	0	
0	3001	0.01	0.01	0	1	0	1367.95	0	8.48627e-07	2.31531e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	3501	0.01	0.01	0	1	0	1613.39	-0.5	0.149634	-0.229352	0	2	NA	0	0	0	1	Sp1	60.3748	17.0695	70.2832	
0	4001	0.01	0.01	0	1	0	1861.53	0	-1.08642e-07	4.09646e-08	1	2	NA	0	0	0	2	NA	0	0	0	
0	4501	0.01	0.01	0	1	0.454401	2115.81	-0.5	0.0836255	-0.0371321	0	0	Sp1	29.6388	55.5742	18.5987	1	Sp1	51.8598	18.0852	70.5724	
0	5001	0.01	0.01	0	1	0	2358.45	0	0.264201	-0.230543	0	2	NA	0	0	0	0	Sp1	35.7504	56.9739	15.8505	
0	5501	0.01	0.01	0	1	0	2603.2	0	3.3432e-07	-3.68134e-08	0	2	NA	0	0	0	2	NA	0	0	0	
0	6001	0.01	0.01	0	1	1.03263	2837.39	0	0.0871395	0.00652845	0	0	Sp1	54.9392	57.1648	18.2141	0	Sp1	23.6974	57.1247	15.6686	
0	6501	0.01	0.01	0	1	0.751724	3070.53	0	0.450681	-0.375686	1	0	Sp1	44.708	55.0771	18.0252	2	NA	0	0	0	
0	7001	0.01	0.01	0	1	0	3310.38	-0.5	0.524353	0.785458	1	2	NA	0	0	0	1	Sp1	74.3984	16.9666	70.3758	
0	7501	0.01	0.01	0	1	0.7304	3543.93	0	0.301064	-0.348232	1	0	Sp1	34.5201	57.0166	15.5967	2	NA	0	0	0	
0	8001	0.01	0.01	0	1	0	3774.44	0	0.267684	-0.371552	0	2	NA	0	0	0	0	Sp1	20.3235	58.1541	16.4703	
0	8501	0.01	0.01	0	1	0	4026.26	0	0.294733	0.359081	1	2	NA	0	0	0	0	Sp1	33.9535	57.5161	15.1796	
0	9001	0.01	0.01	0	1	0.981252	4277.98	0	0.134067	0.0618552	0	1	Sp1	52.1279	17.5242	70.4919	0	Sp1	30.9153	56.9867	16.3624	
0	9501	0.01	0.01	0	1	0.701763	4535.37	-0.5	0.092338	-0.0400536	0	0	Sp1	36.9065	57.9999	15.5833	1	Sp1	58.8854	16.7506	69.9889	
0	10001	0.01	0.01	0	1	0.0160221	4781.31	0	0.0318494	-0.0654095	1	0	Sp1	2.50493	57.3993	16.395	2	NA	0	0	0	
0	10501	0.01	0.01	0	1	0.711476	5048.13	0	0.381706	-0.525895	1	0	Sp1	34.8198	56.4093	16.8684	2	NA	0	0	0	
0	11001	0.01	0.01	0	1	0.934063	5303.93	0	0.449124	-0.471419	1	0	Sp1	46.1492	57.1767	14.8293	2	NA	0	0	0	
0	11501	0.01	0.01	0	1	0.635289	5556.17	0	0.356861	-0.53799	1	0	Sp1	32.5931	57.4122	16.0035	2	NA	0	0	0	
0	12001	0.01	0.01	0	1	0	5818.46	0	-3.50399e-07	1.00414e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	12501	0.01	0.01	0	1	1.61305	6064.81	0	0.740638	-1.12999	1	1	Sp1	66.9525	17.4555	70.4267	2	NA	0	0	0	
0	13001	0.01	0.01	0	1	0	6316.39	0	-2.50904e-07	-7.30625e-07	0	2	NA	0	0	0	2	NA	0	0	0	
0	13501	0.01	0.01	0	1	0	6571.32	0	-2.48671e-07	-4.52495e-07	0	2	NA	0	0	0	2	NA	0	0	0	
0	14001	0.01	0.01	0	1	0	6825.04	0	9.85108e-08	-6.08878e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	14501	0.01	0.01	0	1	0	7083.75	0	1.19072e-07	-6.1716e-07	0	2	NA	0	0	0	2	NA	0	0	0	
0	15001	0.01	0.01	0	1	0	7344.24	0	-1.48235e-07	-4.7231e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	15501	0.01	0.01	0	1	0	7617.76	0	-2.82025e-07	-3.01754e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	16001	0.01	0.01	0	1	0	7889.63	0	-3.70601e-07	-5.83134e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	16501	0.01	0.01	0	1	0.698767	8150.82	0	0.393977	0.745044	0	0	Sp1	32.5429	56.3249	15.4779	2	NA	0	0	0	
0	17001	0.01	0.01	0	1	0	8442.69	0	-6.40956e-08	-7.52148e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	17501	0.01	0.01	0	1	0.949531	8706.25	0	0.444012	-0.726165	1	0	Sp1	38.9862	56.7872	15.7068	2	NA	0	0	0	
0	18001	0.01	0.01	0	1	0	9002.84	0	-3.13065e-08	-6.47624e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	18501	0.01	0.01	0	1	1.5116	9277.07	0	0.267006	0.101768	0	1	Sp1	74.603	15.7286	69.2445	0	Sp1	46.7112	57.3401	17.3788	
0	19001	0.01	0.01	0	1	0.982128	9555.06	0	0.460615	-0.56954	1	0	Sp1	55.6516	59.1896	15.3695	2	NA	0	0	0	
0	19501	0.01	0.01	0	1	0	9817.66	0	-1.55607e-07	-6.45748e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	20001	0.01	0.01	0	1	0	10079.2	0	0.540277	0.846352	1	2	NA	0	0	0	0	Sp1	41.4788	55.8679	16.2209	
0	20501	0.01	0.01	0	1	0	10342.8	0	-1.07332e-07	-9.20677e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	21001	0.01	0.01	0	1	0.569393	10624.3	0	0.379451	0.923352	0	0	Sp1	26.5806	58.384	15.804	2	NA	0	0	0	
0	21501	0.01	0.01	0	1	0	10887.3	0	-1.02882e-07	-1.0604e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	22001	0.01	0.01	0	1	1.04795	11153.6	0	0.6501	-1.4094	1	1	Sp1	51.9622	17.9767	70.9716	2	NA	0	0	0	
0	22501	0.01	0.01	0	1	0.502857	11415.6	0	0.358493	-1.0187	1	0	Sp1	23.5333	57.9473	15.9103	2	NA	0	0	0	
0	23001	0.01	0.01	0	1	0	11711.2	0	0.39522	1.01023	1	2	NA	0	0	0	0	Sp1	28.2	56.7596	14.6094	
0	23501	0.01	0.01	0	1	0	12015.1	0	4.96646e-08	-1.2517e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	24001	0.01	0.01	0	1	0.770162	12301.9	0	0.447734	1.00031	0	0	Sp1	33.8984	57.1781	16.6718	2	NA	0	0	0	
0	24501	0.01	0.01	0	1	1.04805	12603.8	0	0.657221	0.974224	0	0	Sp1	49.0959	58.0969	17.085	2	NA	0	0	0	
0	25001	0.01	0.01	0	1	0.708849	12882.8	0	0.28793	0.00260501	0	0	Sp1	33.7236	58.302	16.6364	0	Sp1	27.6986	59.2673	16.9658	
0	25501	0.01	0.01	0	1	0	13164.7	0	0.724739	-1.13543	0	2	NA	0	0	0	0	Sp1	45.2507	54.9962	16.0209	
0	26001	0.01	0.01	0	1	1.39734	13469.1	0	0.389272	0.207315	0	1	Sp1	69.3499	17.4564	71.3064	0	Sp1	34.9379	57.1375	15.8379	
0	26501	0.01	0.01	0	1	0.498569	13750.3	0	0.511714	-1.50322	1	0	Sp1	25.7003	55.3642	18.2537	2	NA	0	0	0	
0	27001	0.01	0.01	0	1	0.797786	14028.1	-0.5	0.294589	-0.120809	0	0	Sp1	41.654	56.8422	18.1835	1	Sp1	54.9419	19.9042	70.5839	
0	27501	0.01	0.01	0	1	0.721073	14320.8	0	0.493895	-1.13999	1	0	Sp1	35.5685	57.4866	17.7437	2	NA	0	0	0	
0	28001	0.01	0.01	0	1	1.08819	14627.8	0	0.340144	0.196995	0	1	Sp1	57.7808	17.2915	70.2239	0	Sp1	23.3982	57.4324	16.7901	
0	28501	0.01	0.01	0	1	0	14915.8	0	-9.93579e-08	-1.13858e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	29001	0.01	0.01	0	1	0.661794	15196	0	0.469653	-1.02803	1	0	Sp1	37.1457	56.799	14.6652	2	NA	0	0	0	
0	29501	0.01	0.01	0	1	0	15486.9	0	-4.39496e-08	-1.07459e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	30001	0.01	0.01	0	1	0.690899	15801.1	0	0.230715	0.00903567	1	0	Sp1	36.0842	55.8475	13.3699	0	Sp1	43.4157	56.9408	14.6611	
0	30501	0.01	0.01	0	1	0	16088	0	-9.48145e-08	-1.55945e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	31001	0.01	0.01	0	1	1.08401	16371	0	0.291321	0.12528	0	1	Sp1	57.2746	17.8167	69.833	0	Sp1	42.7863	56.0836	16.228	
0	31501	0.01	0.01	0	1	1.51733	16664.1	0	1.41158	2.54628	0	1	Sp1	73.4258	17.1949	70.666	2	NA	0	0	0	
0	32001	0.01	0.01	0	1	1.18998	16965.5	0	0.85523	1.95584	0	1	Sp1	51.9731	19.0705	70.184	2	NA	0	0	0	
0	32501	0.01	0.01	0	1	0	17245.3	0	-4.68455e-07	-1.00393e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	33001	0.01	0.01	0	1	1.40267	17550.7	0	0.943227	1.87684	0	1	Sp1	63.7367	16.9353	69.5673	2	NA	0	0	0	
0	33501	0.01	0.01	0	1	0	17826.8	0	-2.92018e-07	-1.16885e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	34001	0.01	0.01	0	1	0.472584	18086.3	0	0.409611	1.41409	0	0	Sp1	21.4309	57.8528	18.1491	2	NA	0	0	0	
0	34501	0.01	0.01	0	1	0.816853	18357.2	0	0.220947	0.0132259	0	0	Sp1	40.4027	57.2306	15.2728	0	Sp1	18.4519	59.2632	14.8357	
0	35001	0.01	0.01	0	1	0	18625.3	0	-1.54077e-07	-9.69281e-07	0	2	NA	0	0	0	2	NA	0	0	0	
0	35501	0.01	0.01	0	1	0	18901.6	0	9.04087e-08	-8.05409e-07	0	2	NA	0	0	0	2	NA	0	0	0	
0	36001	0.01	0.01	0	1	0	19212.8	0	2.0783e-07	-6.09644e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	36501	0.01	0.01	0	1	0	19517.4	0	-8.73712e-09	-8.40721e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	37001	0.01	0.01	0	1	0	19821.8	0	-1.74378e-07	-6.25376e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	37501	0.01	0.01	0	1	0.830536	20106.6	0	0.507764	1.17992	0	0	Sp1	37.8812	57.8091	15.6471	2	NA	0	0	0	
0	38001	0.01	0.01	0	1	1.52466	20403.5	0	1.30094	2.62707	0	1	Sp1	69.3223	18.3212	69.2619	2	NA	0	0	0	
0	38501	0.01	0.01	0	1	0.586686	20694	-0.5	0.342697	0.210192	1	0	Sp1	24.9508	57.9044	17.4216	1	Sp1	46.3378	17.6823	69.0535	
0	39001	0.01	0.01	0	1	0	20979.3	0	-7.67833e-08	-9.08492e-07	1	2	NA	0	0	0	2	NA	0	0	0	
0	39501	0.01	0.01	0	1	0	21269.7	0	-1.14059e-07	-1.08757e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	40001	0.01	0.01	0	1	0.421333	21552.9	0	0.36913	0.00777569	1	0	Sp1	19.2256	55.3187	17.0734	0	Sp1	34.4367	58.7857	16.3814	
0	40501	0.01	0.01	0	1	0	21850.7	0	0.444873	-1.75852	0	2	NA	0	0	0	0	Sp1	24.544	57.7827	17.5242	
0	41001	0.01	0.01	0	1	0.303606	22161.4	0	0.391455	1.55286	0	0	Sp1	20.8889	56.6671	16.2731	2	NA	0	0	0	
0	41501	0.01	0.01	0	1	0.43369	22449.2	0	0.421972	-1.70429	1	0	Sp1	23.1214	57.992	17.2816	2	NA	0	0	0	
0	42001	0.01	0.01	0	1	0	22767.1	0	0.513862	0.89917	1	2	NA	0	0	0	0	Sp1	59.8834	57.4095	17.2333	
0	42501	0.01	0.01	0	1	0.791854	23067.7	0	0.568118	1.25187	0	0	Sp1	40.5513	57.3366	14.5519	2	NA	0	0	0	
0	43001	0.01	0.01	0	1	0	23373.9	0	-5.21743e-08	-1.67994e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	43501	0.01	0.01	0	1	1.43829	23668.1	0	1.28024	2.83303	0	1	Sp1	70.7429	17.7836	68.9472	2	NA	0	0	0	
0	44001	0.01	0.01	0	1	1.27787	23976.9	0	1.04743	2.35514	0	1	Sp1	64.7976	18.0458	68.7758	2	NA	0	0	0	
0	44501	0.01	0.01	0	1	0	24262.1	0	-2.25142e-07	-1.6155e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	45001	0.01	0.01	0	1	0.902591	24552.4	0	0.798593	1.47747	0	0	Sp1	48.5314	56.958	15.3054	2	NA	0	0	0	
0	45501	0.01	0.01	0	1	1.33229	24849.5	-0.5	0.371929	-0.0209973	1	1	Sp1	62.4086	19.043	69.5632	1	Sp1	54.6791	18.2909	71.0854	
0	46001	0.01	0.01	0	1	0	25150	0	-7.60937e-08	-1.14023e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	46501	0.01	0.01	0	1	0.327866	25437.6	0	0.462211	1.85123	0	0	Sp1	23.6769	56.6759	16.3764	2	NA	0	0	0	
0	47001	0.01	0.01	0	1	0	25745.8	0	-2.48205e-07	-1.0974e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	47501	0.01	0.01	0	1	1.53189	26053.7	0	0.531891	-0.283805	1	1	Sp1	71.5882	17.6224	70.0551	0	Sp1	42.0721	57.1338	15.8534	
0	48001	0.01	0.01	0	1	1.02227	26344.7	0	0.319001	0.175012	0	1	Sp1	47.6591	17.3191	70.0536	0	Sp1	37.5646	55.8251	14.4126	
0	48501	0.01	0.01	0	1	0.890972	26638.3	0	1.01766	2.60652	0	1	Sp1	51.7712	19.3635	70.8502	2	NA	0	0	0	
0	49001	0.01	0.01	0	1	0	26946.1	0	-2.92052e-08	-1.23635e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	49501	0.01	0.01	0	1	0	27231.6	0	-7.07679e-08	-1.26965e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	50001	0.01	0.01	0	1	0	27520.2	0	-3.90564e-07	-1.45961e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	50501	0.01	0.01	0	1	0	27806.9	-0.5	1.17317	2.7551	1	2	NA	0	0	0	1	Sp1	63.5568	18.796	70.6326	
0	51001	0.01	0.01	0	1	0.669444	28105.4	-0.5	0.25681	0.117858	1	0	Sp1	43.9119	59.5055	14.5344	1	Sp1	47.6863	16.1895	70.4897	
0	51501	0.01	0.01	0	1	0	28410.4	0	-1.23653e-07	-1.47624e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	52001	0.01	0.01	0	1	0.478917	28700.8	0	0.400272	1.71942	0	0	Sp1	19.9338	57.1554	16.7713	2	NA	0	0	0	
0	52501	0.01	0.01	0	1	0	28995.5	0	-2.56712e-07	-1.97416e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	53001	0.01	0.01	0	1	0	29317.1	0	2.49627e-08	-1.92853e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	53501	0.01	0.01	0	1	0.560571	29626.9	0	0.50064	0.0529055	1	0	Sp1	27.2321	56.2708	16.784	0	Sp1	51.8292	56.1898	15.2316	
0	54001	0.01	0.01	0	1	0	29923.6	0	-4.81343e-08	-1.91679e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	54501	0.01	0.01	0	1	0.972061	30218.9	-0.5	0.450419	-0.205513	0	0	Sp1	51.2787	57.3459	15.6705	1	Sp1	63.2848	17.9461	72.165	
0	55001	0.01	0.01	0	1	0	30523.3	0	0.672458	-1.65155	0	2	NA	0	0	0	0	Sp1	42.0768	59.0997	17.9481	
0	55501	0.01	0.01	0	1	0.3772	30834.1	-0.5	0.624346	-0.487325	0	0	Sp1	20.256	58.6622	16.4851	1	Sp1	77.1259	16.955	70.1979	
0	56001	0.01	0.01	0	1	1.13365	31142.6	0	0.960668	-2.28414	1	1	Sp1	57.49	17.3572	70.0006	2	NA	0	0	0	
0	56501	0.01	0.01	0	1	0	31423.3	0	2.33278e-08	-2.15983e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	57001	0.01	0.01	0	1	0.870618	31758.4	0	0.783611	-1.82406	1	0	Sp1	44.0988	57.3225	16.7977	2	NA	0	0	0	
0	57501	0.01	0.01	0	1	0.29342	32043	0	0.493203	2.02905	0	0	Sp1	27.5058	56.4152	15.1833	2	NA	0	0	0	
0	58001	0.01	0.01	0	1	1.93263	32349.7	0	0.44453	-0.227132	1	1	Sp1	84.9461	19.2339	71.4099	0	Sp1	47.1222	58.0105	16.3563	
0	58501	0.01	0.01	0	1	1.28354	32672.9	0	1.52458	3.71528	0	1	Sp1	71.637	18.6319	70.1027	2	NA	0	0	0	
0	59001	0.01	0.01	0	1	1.33017	32974.7	-0.5	0.622204	-0.0541929	1	1	Sp1	70.5606	20.252	70.6854	1	Sp1	57.0898	17.1407	71.3683	
0	59501	0.01	0.01	0	1	0.719368	33276.6	0	0.549202	-0.00146444	1	0	Sp1	31.7126	57.2559	17.6064	0	Sp1	33.8769	55.7211	16.4534	
0	60001	0.01	0.01	0	1	0.663311	33590.6	0	0.497149	2.10852	0	0	Sp1	27.7101	57.8849	17.0341	2	NA	0	0	0	
0	60501	0.01	0.01	0	1	0	33913.6	0	-1.13094e-07	-1.80992e-06	0	2	NA	0	0	0	2	NA	0	0	0	
0	61001	0.01	0.01	0	1	0	34236.4	0	1.33885e-07	-1.92936e-06	1	2	NA	0	0	0	2	NA	0	0	0	
0	61501	0.01	0.01	0	1	1.24692	34560.5	0	1.10147	2.73013	0	1	Sp1	64.0666	17.5217	69.4329	2	NA	0	0	0	
0	62001	0.01	0.01	0	1	0.754069	34851.7	0	0.492196	1.94862	0	0	Sp1	30.6057	56.0745	14.2868	2	NA	0	0	0	
