Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0.8	1	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0.8	1	0	237	0	0.00306845	0.000250552	1	2	NA	0	0	0	2	NA	0	0	0	
0	1001	0.01	0.01	0.8	1	0	482	0	0.0685394	0.0355741	1	2	NA	0	0	0	0	Sp2	15.3646	45.2664	7.15189	
0	1501	0.01	0.01	0.8	1	1	754	0	0.0420055	0.052675	0	0	Sp3	51.0332	81.509	14.7078	2	NA	0	0	0	
0	2001	0.01	0.01	0.8	1	0	1004	0	0.0300168	-0.00150521	0	2	NA	0	0	0	2	NA	0	0	0	
0	2501	0.01	0.01	0.8	1	0	1249	0	0.0394505	-0.000411314	0	2	NA	0	0	0	2	NA	0	0	0	
0	3001	0.01	0.01	0.8	1	0	1489	0	0.104324	0.05389	1	2	NA	0	0	0	0	Sp1	29.0927	39.6587	83.4964	
0	3501	0.01	0.01	0.8	1	1	1725	0	0.126891	0.153434	0	1	Sp2	55.1979	96.8083	22.8733	2	NA	0	0	0	
0	4001	0.01	0.01	0.8	1	1	1976	0	0.00626548	-0.000314006	1	1	Sp3	66.8843	66.6375	39.2978	0	Sp1	25.8283	39.6909	83.7411	
0	4501	0.01	0.01	0.8	1	1	2241	0	0.135773	0.0724939	0	0	Sp1	31.9512	39.263	84.5991	2	NA	0	0	0	
0	5001	0.01	0.01	0.8	1	1	2492	0	0.0286789	-0.00121399	0	0	Sp2	19.9381	43.7331	5.67147	0	Sp3	42.2567	81.1266	14.6219	
0	5501	0.01	0.01	0.8	1	1	2779	0	0.0796971	-0.116683	1	1	Sp3	72.8637	64.8924	38.6013	2	NA	0	0	0	
0	6001	0.01	0.01	0.8	1	0	3027	0	0.478433	0.282925	1	2	NA	0	0	0	0	Sp2	23.8881	44.5375	7.36811	
0	6501	0.01	0.01	0.8	1	1	3295	0	0.394162	0.386594	0	1	Sp1	56.6883	75.0323	19.1131	2	NA	0	0	0	
0	7001	0.01	0.01	0.8	1	1	3556	-0.5	0.039623	-0.000259077	1	1	Sp1	63.8335	75.6651	19.0781	1	Sp1	70.9789	75.3384	17.8105	
0	7501	0.01	0.01	0.8	1	0	3818	0	0.148095	-0.00538508	0	2	NA	0	0	0	2	NA	0	0	0	
0	8001	0.01	0.01	0.8	1	1	4075	0	0.0283591	0.00296405	0	0	Sp3	30.6663	82.7124	14.072	0	Sp2	41.9995	44.4602	5.55032	
0	8501	0.01	0.01	0.8	1	1	4344	0	0.358042	0.436786	0	1	Sp1	63.4221	74.7463	17.7985	2	NA	0	0	0	
0	9001	0.01	0.01	0.8	1	0	4606	0	0.180455	-0.0195984	1	2	NA	0	0	0	2	NA	0	0	0	
0	9501	0.01	0.01	0.8	1	0	4860	0	0.171662	-0.0156811	0	2	NA	0	0	0	2	NA	0	0	0	
0	10001	0.01	0.01	0.8	1	0	5111	0	0.296724	-0.168321	0	2	NA	0	0	0	0	Sp1	33.3624	39.334	84.5726	
0	10501	0.01	0.01	0.8	1	1	5398	0	0.477934	0.298702	0	0	Sp2	36.2564	43.3809	8.55445	2	NA	0	0	0	
0	11001	0.01	0.01	0.8	1	0	5666	0	0.537086	0.33662	1	2	NA	0	0	0	0	Sp3	27.3633	83.2165	16.6774	
0	11501	0.01	0.01	0.8	1	0	5936	0	0.221165	0.00350937	0	2	NA	0	0	0	2	NA	0	0	0	
0	12001	0.01	0.01	0.8	1	1	6206	0	0.0157698	0.00360683	0	0	Sp3	40.8637	83.542	15.3804	0	Sp2	5.84766	43.9731	7.09744	
0	12501	0.01	0.01	0.8	1	1	6484	0	0.0358792	-0.00138214	0	0	Sp2	41.0693	44.579	5.12733	0	Sp1	36.9096	39.4938	84.619	
0	13001	0.01	0.01	0.8	1	0	6757	0	0.252667	0.00997418	0	2	NA	0	0	0	2	NA	0	0	0	
0	13501	0.01	0.01	0.8	1	1	7042	-0.5	0.100111	-0.0050774	0	1	Sp1	58.2952	74.0918	16.9628	1	Sp2	52.1288	98.1228	23.0011	
0	14001	0.01	0.01	0.8	1	0	7322	0	0.252217	0.0115358	0	2	NA	0	0	0	2	NA	0	0	0	
0	14501	0.01	0.01	0.8	1	1	7594	0	0.585782	0.394713	0	0	Sp2	39.2085	44.3536	8.12941	2	NA	0	0	0	
0	15001	0.01	0.01	0.8	1	1	7867	0	0.300706	-0.341871	1	1	Sp3	60.2727	65.9448	38.401	2	NA	0	0	0	
0	15501	0.01	0.01	0.8	1	0	8130	-0.5	0.305718	-0.377737	0	2	NA	0	0	0	1	Sp3	76.2879	65.8887	38.9024	
0	16001	0.01	0.01	0.8	1	0	8400	0	0.558893	0.420177	1	2	NA	0	0	0	0	Sp3	34.3549	82.0579	13.2606	
0	16501	0.01	0.01	0.8	1	1	8658	-0.5	0.0845387	-0.00963105	0	0	Sp3	23.0506	83.08	14.3929	1	Sp1	65.515	75.6523	19.8689	
0	17001	0.01	0.01	0.8	1	0	8925	0	0.340733	0.0912815	0	2	NA	0	0	0	2	NA	0	0	0	
0	17501	0.01	0.01	0.8	1	0	9193	0	0.33856	0.114097	1	2	NA	0	0	0	2	NA	0	0	0	
