Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0	1	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0	1	0	232	0	0.0373231	0.0193532	1	2	NA	0	0	0	0	Sp2	22.0359	43.876	8.10436	
0	1001	0.01	0.01	0	1	0	499	0	9.10676e-05	3.36104e-05	1	2	NA	0	0	0	2	NA	0	0	0	
0	1501	0.01	0.01	0	1	1	741	0	0.0624948	-0.0330037	1	0	Sp1	26.2513	39.1708	83.1502	2	NA	0	0	0	
0	2001	0.01	0.01	0	1	0	1002	0	0.0443139	0.0247603	1	2	NA	0	0	0	0	Sp3	16.0755	84.8478	14.6762	
0	2501	0.01	0.01	0	1	1	1266	0	0.00180286	-4.83699e-05	0	0	Sp1	42.02	40.2968	85.3765	0	Sp1	37.2557	39.7409	84.1125	
0	3001	0.01	0.01	0	1	1	1510	0	0.133184	-0.0719608	1	0	Sp1	27.5526	41.0285	85.1087	2	NA	0	0	0	
0	3501	0.01	0.01	0	1	0	1757	-0.5	0.0684999	0.176781	1	2	NA	0	0	0	1	Sp2	67.9613	97.1944	22.6057	
0	4001	0.01	0.01	0	1	1	2008	0	0.15861	-0.0893121	1	0	Sp1	31.1071	39.5608	83.8506	2	NA	0	0	0	
0	4501	0.01	0.01	0	1	0	2272	0	7.02114e-05	9.0533e-05	0	2	NA	0	0	0	2	NA	0	0	0	
0	5001	0.01	0.01	0	1	1	2533	-0.5	0.0286492	0.000768121	1	0	Sp3	38.765	83.9834	15.9634	1	Sp1	55.1821	76.4113	18.7118	
0	5501	0.01	0.01	0	1	1	2781	-0.5	0.0120858	0.000668594	0	1	Sp1	74.1683	76.1297	16.9742	1	Sp3	68.1686	64.727	38.6905	
0	6001	0.01	0.01	0	1	0	3040	-0.5	0.259089	0.289344	1	2	NA	0	0	0	1	Sp1	61.1033	76.8588	16.3937	
0	6501	0.01	0.01	0	1	0	3294	-0.5	0.178007	-0.253553	0	2	NA	0	0	0	1	Sp1	64.302	76.1252	16.5573	
0	7001	0.01	0.01	0	1	1	3563	-0.5	0.0323607	-0.00136499	0	1	Sp2	53.3868	94.7035	22.0927	1	Sp1	73.1293	76.2323	17.8466	
0	7501	0.01	0.01	0	1	0	3821	0	7.0226e-05	4.02887e-05	0	2	NA	0	0	0	2	NA	0	0	0	
0	8001	0.01	0.01	0	1	0	4092	0	5.76342e-05	5.73485e-05	1	2	NA	0	0	0	2	NA	0	0	0	
0	8501	0.01	0.01	0	1	1	4351	-0.5	0.0537682	0.00506163	1	0	Sp2	35.581	45.4288	6.43814	1	Sp1	69.865	75.1066	19.1286	
0	9001	0.01	0.01	0	1	0	4612	-0.5	0.109802	-0.157529	0	2	NA	0	0	0	1	Sp3	60.9696	64.6626	39.3445	
0	9501	0.01	0.01	0	1	1	4877	0	0.325602	-0.434918	1	1	Sp1	63.5367	75.926	18.6307	2	NA	0	0	0	
0	10001	0.01	0.01	0	1	0	5138	0	0.088441	0.0618737	1	2	NA	0	0	0	0	Sp3	7.10764	82.7238	14.6101	
0	10501	0.01	0.01	0	1	0	5409	0	0.277904	0.24734	1	2	NA	0	0	0	0	Sp2	14.2661	43.6501	8.1244	
