Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0.8	1	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0.8	1	0	242	0	0.00301314	-0.000101482	0	2	NA	0	0	0	2	NA	0	0	0	
0	1001	0.01	0.01	0.8	1	1	507	0	0.0637669	0.0342982	0	0	Sp3	0.720691	67.3588	89.6924	2	NA	0	0	0	
0	1501	0.01	0.01	0.8	1	1	754	0	0.120747	0.0640479	0	0	Sp1	15.7657	97.7588	28.9412	2	NA	0	0	0	
0	2001	0.01	0.01	0.8	1	0	1002	0	0.0432863	0.000370191	0	2	NA	0	0	0	2	NA	0	0	0	
0	2501	0.01	0.01	0.8	1	0	1262	0	0.0636131	-0.00269671	1	2	NA	0	0	0	2	NA	0	0	0	
0	3001	0.01	0.01	0.8	1	0	1509	0	0.253948	0.137218	1	2	NA	0	0	0	0	Sp1	15.6207	97.3715	27.6156	
0	3501	0.01	0.01	0.8	1	1	1784	0	0.240028	0.135854	0	0	Sp2	77.0574	95.3383	35.2517	2	NA	0	0	0	
0	4001	0.01	0.01	0.8	1	1	2033	0	0.0473429	-0.0133975	1	1	Sp3	50.8865	80.5456	0.307624	0	Sp1	14.0877	96.531	29.5731	
0	4501	0.01	0.01	0.8	1	1	2295	0	0.358393	-0.207358	1	0	Sp3	1.39857	68.0252	93.0346	2	NA	0	0	0	
0	5001	0.01	0.01	0.8	1	1	2564	0	0.0431199	0.00142944	1	0	Sp3	1.98281	68.8003	91.7639	0	Sp4	97.8174	62.2592	71.4646	
0	5501	0.01	0.01	0.8	1	1	2825	0	0.414619	-0.235512	1	0	Sp1	15.3791	98.3118	30.5039	2	NA	0	0	0	
0	6001	0.01	0.01	0.8	1	1	3070	0	0.409689	0.248345	0	0	Sp2	78.7588	96.9994	34.4391	2	NA	0	0	0	
0	6501	0.01	0.01	0.8	1	1	3340	0	0.409843	0.251966	0	0	Sp1	13.0281	100	28.5726	2	NA	0	0	0	
0	7001	0.01	0.01	0.8	1	1	3611	0	0.490337	-0.328865	1	0	Sp2	79.1868	99.1769	34.5395	2	NA	0	0	0	
0	7501	0.01	0.01	0.8	1	1	3878	0	0.0283712	-0.00405771	1	1	Sp1	83.012	26.3199	66.6004	0	Sp3	1.70407	68.6276	91.0422	
0	8001	0.01	0.01	0.8	1	0	4143	0	0.572325	-0.341513	0	2	NA	0	0	0	0	Sp1	15.2111	97.0839	28.8879	
0	8501	0.01	0.01	0.8	1	1	4391	0	0.379372	-0.483513	1	1	Sp3	48.3575	81.8447	0	2	NA	0	0	0	
0	9001	0.01	0.01	0.8	1	1	4653	-0.5	0.071837	0.0113855	1	0	Sp1	15.7849	99.2765	27.8031	1	Sp3	50.3467	81.622	0.400226	
0	9501	0.01	0.01	0.8	1	1	4908	0	0.365433	0.530647	0	1	Sp3	49.8912	81.2186	0	2	NA	0	0	0	
0	10001	0.01	0.01	0.8	1	0	5192	0	0.242663	-0.00149585	0	2	NA	0	0	0	2	NA	0	0	0	
0	10501	0.01	0.01	0.8	1	1	5464	0	0.123768	0.129207	0	1	Sp2	12.1692	15.829	94.291	2	NA	0	0	0	
0	11001	0.01	0.01	0.8	1	1	5735	0	0.427201	0.601143	0	1	Sp3	51.4374	81.5234	0.789435	2	NA	0	0	0	
0	11501	0.01	0.01	0.8	1	1	6007	0	0.0356203	0.00745244	0	1	Sp1	83.6027	28.8664	65.4798	0	Sp1	14.7593	98.7501	28.72	
0	12001	0.01	0.01	0.8	1	1	6274	0	0.651473	-0.422934	1	0	Sp4	97.0653	60.6067	71.4654	2	NA	0	0	0	
0	12501	0.01	0.01	0.8	1	0	6530	-0.5	0.182877	0.183052	1	2	NA	0	0	0	1	Sp2	9.96963	17.8546	93.2405	
0	13001	0.01	0.01	0.8	1	1	6798	0	0.114392	-0.016892	1	1	Sp3	49.6775	80.1275	0	0	Sp2	78.5664	96.4705	33.0578	
0	13501	0.01	0.01	0.8	1	1	7067	-0.5	0.0273854	0.00258871	1	0	Sp1	15.6352	97.5904	30.1162	1	Sp2	9.83764	15.1025	95.1771	
0	14001	0.01	0.01	0.8	1	0	7330	0	0.325296	0.00216987	1	2	NA	0	0	0	2	NA	0	0	0	
0	14501	0.01	0.01	0.8	1	1	7600	0	0.81444	0.581747	0	0	Sp1	15.5067	98.9625	28.2939	2	NA	0	0	0	
0	15001	0.01	0.01	0.8	1	0	7870	-0.5	0.634333	-0.734685	0	2	NA	0	0	0	1	Sp4	26.9998	80.0809	78.8935	
0	15501	0.01	0.01	0.8	1	0	8141	-0.5	0.641608	-0.921801	0	2	NA	0	0	0	1	Sp3	51.0073	81.005	1.21766	
0	16001	0.01	0.01	0.8	1	1	8405	0	0.337745	0.349565	0	1	Sp1	81.6954	28.2701	65.7962	2	NA	0	0	0	
0	16501	0.01	0.01	0.8	1	0	8670	0	0.888633	0.654194	1	2	NA	0	0	0	0	Sp1	15.2588	100	28.2159	
0	17001	0.01	0.01	0.8	1	0	8960	0	0.367478	0.00483195	0	2	NA	0	0	0	2	NA	0	0	0	
0	17501	0.01	0.01	0.8	1	1	9224	-0.5	0.0497204	0.00983061	1	0	Sp2	78.2313	97.521	33.4214	1	Sp2	10.3873	16.8388	93.8341	
0	18001	0.01	0.01	0.8	1	0	9506	0	0.399633	0.00596088	0	2	NA	0	0	0	2	NA	0	0	0	
0	18501	0.01	0.01	0.8	1	1	9783	-0.5	0.0265583	-0.00204534	1	1	Sp2	10.734	16.0366	92.2399	1	Sp4	26.4976	80.6621	79.831	
0	19001	0.01	0.01	0.8	1	0	10072	0	0.401048	0.00470358	1	2	NA	0	0	0	2	NA	0	0	0	
0	19501	0.01	0.01	0.8	1	1	10369	0	0.969726	0.735145	0	0	Sp3	0	67.8074	92.6029	2	NA	0	0	0	
0	20001	0.01	0.01	0.8	1	1	10641	0	0.357437	-0.306776	1	1	Sp2	9.43958	14.6742	95.919	2	NA	0	0	0	
0	20501	0.01	0.01	0.8	1	1	10935	0	1.0334	0.831208	0	0	Sp4	98.9682	60.1865	72.4645	2	NA	0	0	0	
0	21001	0.01	0.01	0.8	1	1	11203	0	0.93465	0.74863	0	0	Sp1	15.509	97.2369	30.0293	2	NA	0	0	0	
0	21501	0.01	0.01	0.8	1	0	11469	0	0.448139	0.00189465	1	2	NA	0	0	0	2	NA	0	0	0	
0	22001	0.01	0.01	0.8	1	0	11739	0	0.39949	0.0239372	0	2	NA	0	0	0	2	NA	0	0	0	
0	22501	0.01	0.01	0.8	1	1	12010	0	0.877213	1.25029	0	1	Sp3	50.5674	81.6347	0	2	NA	0	0	0	
0	23001	0.01	0.01	0.8	1	1	12281	0	0.999894	-0.811977	1	0	Sp4	98.4504	60.3082	71.3897	2	NA	0	0	0	
