Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0	0	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0	0	1	250	0	0.0389213	0.0198146	0	0	Sp2	80.624	98.4509	35.5768	2	NA	0	0	0	
0	1001	0.01	0.01	0	0	0	513	0	0.083733	-0.0455257	0	2	NA	0	0	0	0	Sp1	15.1825	98.1166	29.4878	
0	1501	0.01	0.01	0	0	1	773	-0.5	0.00608438	0.000148889	1	0	Sp2	79.1683	97.1912	33.7147	1	Sp1	86.2943	28.7845	67.3018	
0	2001	0.01	0.01	0	0	0	1020	0	5.54235e-12	-2.21563e-12	0	2	NA	0	0	0	2	NA	0	0	0	
0	2501	0.01	0.01	0	0	1	1274	-0.5	0.0228119	0.00282637	1	0	Sp2	78.4875	96.7485	32.5445	1	Sp4	28.4805	80.5188	79.3725	
0	3001	0.01	0.01	0	0	0	1507	0	0.222682	0.146776	1	2	NA	0	0	0	0	Sp2	80.6156	94.9268	33.1158	
0	3501	0.01	0.01	0	0	0	1760	0	9.19828e-12	-1.65628e-12	0	2	NA	0	0	0	2	NA	0	0	0	
0	4001	0.01	0.01	0	0	1	2019	0	0.261899	-0.174395	1	0	Sp4	97.2052	61.5581	71.3515	2	NA	0	0	0	
0	4501	0.01	0.01	0	0	1	2284	0	0.245884	-0.176688	1	0	Sp3	1.47132	67.197	91.9554	2	NA	0	0	0	
0	5001	0.01	0.01	0	0	0	2535	0	8.20234e-12	-2.20217e-12	0	2	NA	0	0	0	2	NA	0	0	0	
0	5501	0.01	0.01	0	0	1	2793	0	0.315499	-0.212259	1	0	Sp4	97.433	60.9779	69.6002	2	NA	0	0	0	
0	6001	0.01	0.01	0	0	0	3046	0	5.37237e-12	1.4463e-12	0	2	NA	0	0	0	2	NA	0	0	0	
0	6501	0.01	0.01	0	0	1	3304	-0.5	0.0180849	-0.00027102	0	0	Sp3	0	67.1127	92.8533	1	Sp1	83.3505	28.198	65.6661	
