Training	Age	AlphaCri	AlphaAct	Gamma	Neta	Current.Reward	Cum.Reward	Neg.Reward	value	preference	choice	Type_choice	Species_choice	Height_choice	Length_choice	redMain_choice	Type_discard	Species_discard	Height_discard	Length_discard	redMain_discard	
0	1	0.01	0.01	0.8	0	0	0	0	0	0	0	2	NA	0	0	0	2	NA	0	0	0	
0	501	0.01	0.01	0.8	0	0	249	0	0.0519816	0.0260332	1	2	NA	0	0	0	0	Sp1	13.3561	95.6527	29.575	
0	1001	0.01	0.01	0.8	0	1	496	0	0.013991	-0.00667097	1	1	Sp2	10.9581	15.0845	93.4195	2	NA	0	0	0	
0	1501	0.01	0.01	0.8	0	0	759	0	0.0336922	-0.000155086	0	2	NA	0	0	0	2	NA	0	0	0	
0	2001	0.01	0.01	0.8	0	1	1005	0	0.176507	-0.0917323	1	1	Sp3	52.005	79.2039	0.0445182	2	NA	0	0	0	
0	2501	0.01	0.01	0.8	0	0	1238	0	0.171015	0.0931239	1	2	NA	0	0	0	0	Sp4	97.8427	61.6974	71.8522	
0	3001	0.01	0.01	0.8	0	0	1471	0	0.191948	0.106148	1	2	NA	0	0	0	0	Sp2	77.0209	97.4406	36.1848	
0	3501	0.01	0.01	0.8	0	0	1732	-0.5	0.266873	-0.147817	0	2	NA	0	0	0	1	Sp3	48.7636	80.8115	0.878178	
0	4001	0.01	0.01	0.8	0	0	1970	0	0.113172	-0.00488586	0	2	NA	0	0	0	2	NA	0	0	0	
0	4501	0.01	0.01	0.8	0	0	2236	0	0.128835	-0.0088442	0	2	NA	0	0	0	2	NA	0	0	0	
0	5001	0.01	0.01	0.8	0	0	2502	-0.5	0.331784	-0.191556	0	2	NA	0	0	0	1	Sp4	28.162	81.152	77.6422	
0	5501	0.01	0.01	0.8	0	0	2752	0	0.420118	-0.248495	0	2	NA	0	0	0	0	Sp2	77.0878	97.7099	33.6137	
0	6001	0.01	0.01	0.8	0	1	2982	-0.5	0.0059555	0.000371277	0	1	Sp1	85.3553	29.1453	65.7588	1	Sp1	83.661	28.605	66.1498	
0	6501	0.01	0.01	0.8	0	0	3239	0	0.420606	0.252333	1	2	NA	0	0	0	0	Sp1	15.8222	98.4884	30.5043	
0	7001	0.01	0.01	0.8	0	0	3493	0	0.478936	0.283569	1	2	NA	0	0	0	0	Sp1	15.8999	97.2017	28.9302	
0	7501	0.01	0.01	0.8	0	0	3744	0	0.649599	-0.373915	0	2	NA	0	0	0	0	Sp3	0.21041	68.6982	93.2335	
0	8001	0.01	0.01	0.8	0	0	4009	0	0.208255	0.022683	0	2	NA	0	0	0	2	NA	0	0	0	
0	8501	0.01	0.01	0.8	0	0	4255	0	0.24601	0.0229656	1	2	NA	0	0	0	2	NA	0	0	0	
0	9001	0.01	0.01	0.8	0	0	4497	0	0.271914	0.0212391	1	2	NA	0	0	0	2	NA	0	0	0	
0	9501	0.01	0.01	0.8	0	0	4758	0	0.263833	0.0252229	0	2	NA	0	0	0	2	NA	0	0	0	
0	10001	0.01	0.01	0.8	0	1	5019	-0.5	0.11582	-0.000652117	0	0	Sp3	0.523062	70.4925	92.6874	1	Sp4	27.8068	80.016	80.0971	
0	10501	0.01	0.01	0.8	0	1	5263	0	0.587971	0.386152	0	0	Sp4	98.4773	60.8628	70.4622	2	NA	0	0	0	
0	11001	0.01	0.01	0.8	0	1	5533	0	0.699574	-0.455203	1	0	Sp2	80.0659	98.0235	32.7581	2	NA	0	0	0	
0	11501	0.01	0.01	0.8	0	1	5788	0	0.65604	0.436145	0	0	Sp4	97.8682	61.5128	72.5335	2	NA	0	0	0	
0	12001	0.01	0.01	0.8	0	0	6071	0	0.668547	-0.450459	0	2	NA	0	0	0	0	Sp1	14.6253	96.7323	28.4826	
0	12501	0.01	0.01	0.8	0	1	6327	0	0.153301	0.00765231	1	0	Sp4	97.7175	59.6395	71.237	0	Sp4	100	60.2675	71.8633	
0	13001	0.01	0.01	0.8	0	0	6577	0	0.361922	0.03557	1	2	NA	0	0	0	2	NA	0	0	0	
0	13501	0.01	0.01	0.8	0	1	6841	0	0.276556	0.120722	0	1	Sp2	12.3223	15.8115	93.3716	2	NA	0	0	0	
0	14001	0.01	0.01	0.8	0	1	7112	-0.5	0.042439	0.00626826	1	1	Sp3	50.4111	81.2025	0	1	Sp2	11.6936	16.4761	93.6617	
0	14501	0.01	0.01	0.8	0	1	7409	0	0.212857	-0.00999578	0	1	Sp3	49.5997	79.7698	0.234007	0	Sp1	15.2823	98.8521	27.6167	
0	15001	0.01	0.01	0.8	0	1	7666	0	0.935993	0.6778	0	0	Sp2	80.6502	97.6975	32.2577	2	NA	0	0	0	
0	15501	0.01	0.01	0.8	0	1	7927	0	0.188269	-0.0183568	0	1	Sp3	50.3463	81.6495	0	0	Sp4	98.6401	60.6963	72.2349	
0	16001	0.01	0.01	0.8	0	0	8207	0	0.401975	-0.00195373	0	2	NA	0	0	0	2	NA	0	0	0	
0	16501	0.01	0.01	0.8	0	1	8482	0	0.853374	0.664637	0	0	Sp4	98.3702	60.4727	70.6314	2	NA	0	0	0	
0	17001	0.01	0.01	0.8	0	1	8760	0	0.208602	0.00346158	0	1	Sp4	27.0955	79.2549	78.3927	0	Sp1	14.0701	97.9289	28.1092	
0	17501	0.01	0.01	0.8	0	0	9017	0	0.435931	0.0202844	1	2	NA	0	0	0	2	NA	0	0	0	
0	18001	0.01	0.01	0.8	0	0	9300	0	0.431715	0.00174695	1	2	NA	0	0	0	2	NA	0	0	0	
0	18501	0.01	0.01	0.8	0	0	9574	0	0.959759	-0.74289	0	2	NA	0	0	0	0	Sp2	78.256	98.05	34.3981	
0	19001	0.01	0.01	0.8	0	1	9876	0	0.933165	0.70979	0	0	Sp1	15.3443	98.4984	29.9335	2	NA	0	0	0	
0	19501	0.01	0.01	0.8	0	0	10165	0	0.939778	0.708452	1	2	NA	0	0	0	0	Sp1	15.5644	98.4176	30.48	
0	20001	0.01	0.01	0.8	0	1	10426	0	0.915141	0.762952	0	0	Sp4	97.8993	61.0022	70.6102	2	NA	0	0	0	
0	20501	0.01	0.01	0.8	0	1	10713	0	0.117501	-0.00537885	0	1	Sp1	85.5896	27.6415	66.4572	0	Sp3	1.19674	70.3274	93.3193	
0	21001	0.01	0.01	0.8	0	1	10986	0	0.918604	0.764343	0	0	Sp4	98.6512	60.8942	69.6909	2	NA	0	0	0	
0	21501	0.01	0.01	0.8	0	1	11271	0	0.205088	0.00282534	0	0	Sp2	78.9583	96.2917	33.3695	0	Sp4	98.666	60.741	70.8521	
